ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0000919574-25-003340	021-142991               	22-MAY-2025		X0708	D/A	LIVE		
0002022599-25-000002	021-513945               	22-MAY-2025		X0708	D/A	LIVE		
0001839508-25-000002	021-546978               	22-MAY-2025		X0708	D	LIVE		
0001874439-25-000002	021-546977               	22-MAY-2025		X0708	D	LIVE		
0002061704-25-000001	021-546976               	22-MAY-2025		X0708	D	LIVE		
0001901606-25-000028	021-441043               	22-MAY-2025		X0708	D/A	LIVE		
0002069632-25-000001	021-546975               	22-MAY-2025		X0708	D	LIVE		
0002069835-25-000001	021-546974               	22-MAY-2025		X0708	D	LIVE		
0002060755-25-000017	021-546973               	22-MAY-2025		X0708	D	LIVE		
0001013594-25-000696	021-546972               	22-MAY-2025		X0708	D	LIVE		
0001851745-25-000001	021-546971               	22-MAY-2025		X0708	D	LIVE		
0002058717-25-000001	021-546970               	22-MAY-2025		X0708	D	LIVE		
0001715729-25-000002	021-546969               	22-MAY-2025		X0708	D	LIVE		
0002066356-25-000001	021-546968               	22-MAY-2025		X0708	D	LIVE		
0002025128-25-000002	021-514658               	22-MAY-2025		X0708	D/A	LIVE		
0001530793-25-000002	021-242410               	22-MAY-2025		X0708	D/A	LIVE		
0002068905-25-000001	021-546967               	22-MAY-2025		X0708	D	LIVE		
0002069745-25-000001	021-546966               	22-MAY-2025		X0708	D	LIVE		
0002069133-25-000002	021-546548               	22-MAY-2025		X0708	D/A	LIVE		
0002067466-25-000002	021-546965               	22-MAY-2025		X0708	D	LIVE		
0001868878-25-000024	021-405540               	22-MAY-2025		X0708	D/A	LIVE		
0001557016-25-000002	021-546964               	22-MAY-2025		X0708	D	LIVE		
0002069634-25-000002	021-546963               	22-MAY-2025		X0708	D	LIVE		
0001470831-25-000021	021-546962               	22-MAY-2025		X0708	D	LIVE		
0002062351-25-000005	021-544569               	22-MAY-2025		X0708	D/A	LIVE		
0001489934-25-000002	021-146495               	22-MAY-2025		X0708	D/A	LIVE		
0002062351-25-000004	021-544567               	22-MAY-2025		X0708	D/A	LIVE		
0000912282-25-000562	021-546961               	22-MAY-2025		X0708	D	LIVE		
0001767809-25-000002	021-333750               	22-MAY-2025		X0708	D/A	LIVE		
0002069597-25-000002	021-546862               	22-MAY-2025		X0708	D/A	LIVE		
0001952523-25-000002	021-466698               	22-MAY-2025		X0708	D/A	LIVE		
0002069676-25-000001	021-546960               	22-MAY-2025		X0708	D	LIVE		
0002057824-25-000004	021-542944               	22-MAY-2025		X0708	D/A	LIVE		
0002069590-25-000001	021-546959               	22-MAY-2025		X0708	D	LIVE		
0002054517-25-000001	021-540078               	22-MAY-2025		X0708	D/A	LIVE		
0001901612-25-000029	021-441042               	22-MAY-2025		X0708	D/A	LIVE		
0002060801-25-000002	021-546958               	22-MAY-2025		X0708	D	LIVE		
0002038215-25-000001	021-546957               	22-MAY-2025		X0708	D	LIVE		
0002066541-25-000002	021-546956               	22-MAY-2025		X0708	D	LIVE		
0001593389-25-000003	021-546955               	22-MAY-2025		X0708	D	LIVE		
0002066541-25-000001	021-546954               	22-MAY-2025		X0708	D	LIVE		
0002067928-25-000003	021-546953               	22-MAY-2025		X0708	D	LIVE		
0002067074-25-000002	021-546952               	22-MAY-2025		X0708	D	LIVE		
0001926222-25-000002	021-448796               	22-MAY-2025		X0708	D/A	LIVE		
0001657701-25-000002	021-301888               	22-MAY-2025		X0708	D/A	LIVE		
0002069824-25-000001	021-546951               	22-MAY-2025		X0708	D	LIVE		
0001665921-25-000002	021-546950               	22-MAY-2025		X0708	D	LIVE		
0001798793-25-000001	021-546949               	22-MAY-2025		X0708	D	LIVE		
0002065540-25-000001	021-546948               	22-MAY-2025		X0708	D	LIVE		
0002068880-25-000001	021-546947               	22-MAY-2025		X0708	D	LIVE		
0002068616-25-000001	021-546946               	22-MAY-2025		X0708	D	LIVE		
0001801975-25-000001	021-546945               	22-MAY-2025		X0708	D	LIVE		
0002069725-25-000001	021-546944               	22-MAY-2025		X0708	D	LIVE		
0002067619-25-000002	021-546943               	22-MAY-2025		X0708	D	LIVE		
0001123292-25-000248	021-546942               	22-MAY-2025		X0708	D	LIVE		
0002069770-25-000002	021-546941               	22-MAY-2025		X0708	D	LIVE		
0002069423-25-000001	021-546940               	22-MAY-2025		X0708	D	LIVE		
0002069362-25-000001	021-546939               	22-MAY-2025		X0708	D	LIVE		
0001945232-25-000001	021-546938               	22-MAY-2025		X0708	D	LIVE		
0001695069-25-000004	021-546937               	22-MAY-2025		X0708	D	LIVE		
0002069799-25-000001	021-546936               	22-MAY-2025		X0708	D	LIVE		
0000919574-25-003338	021-403793               	22-MAY-2025		X0708	D/A	LIVE		
0002069501-25-000001	021-546935               	22-MAY-2025		X0708	D	LIVE		
0001707379-25-000003	021-546934               	22-MAY-2025		X0708	D	LIVE		
0001983984-25-000003	021-546933               	22-MAY-2025		X0708	D	LIVE		
0001123292-25-000246	021-401015               	22-MAY-2025		X0708	D/A	LIVE		
0002069830-25-000001	021-546932               	22-MAY-2025		X0708	D	LIVE		
0002069376-25-000001	021-546931               	22-MAY-2025		X0708	D	LIVE		
0001931201-25-000002	021-447129               	22-MAY-2025		X0708	D/A	LIVE		
0002048250-25-000001	021-546930               	22-MAY-2025		X0708	D	LIVE		
0000919574-25-003336	021-296095               	22-MAY-2025		X0708	D/A	LIVE		
0002069119-25-000001	021-546929               	22-MAY-2025		X0708	D	LIVE		
0002012886-25-000003	021-546928               	22-MAY-2025		X0708	D	LIVE		
0000919574-25-003334	021-546927               	22-MAY-2025		X0708	D	LIVE		
0001807161-25-000003	021-546926               	22-MAY-2025		X0708	D	LIVE		
0002069609-25-000001	021-546925               	22-MAY-2025		X0708	D	LIVE		
0002050283-25-000001	021-546924               	22-MAY-2025		X0708	D	LIVE		
0002063112-25-000001	021-546923               	22-MAY-2025		X0708	D	LIVE		
0002056585-25-000001	021-546922               	22-MAY-2025		X0708	D	LIVE		
0002069672-25-000001	021-546921               	22-MAY-2025		X0708	D	LIVE		
0001995338-25-000002	021-508624               	22-MAY-2025		X0708	D/A	LIVE		
0001532070-25-000004	021-402005               	22-MAY-2025		X0708	D/A	LIVE		
0001137663-25-000003	021-402006               	22-MAY-2025		X0708	D/A	LIVE		
0001532069-25-000003	021-401990               	22-MAY-2025		X0708	D/A	LIVE		
0002062295-25-000002	021-546920               	22-MAY-2025		X0708	D	LIVE		
0002069733-25-000001	021-546919               	22-MAY-2025		X0708	D	LIVE		
0002061232-25-000002	021-546918               	22-MAY-2025		X0708	D	LIVE		
0002069738-25-000001	021-546917               	22-MAY-2025		X0708	D	LIVE		
0002060034-25-000002	021-546916               	22-MAY-2025		X0708	D	LIVE		
0002055385-25-000004	021-540945               	22-MAY-2025		X0708	D/A	LIVE		
0002069607-25-000002	021-546915               	22-MAY-2025		X0708	D	LIVE		
0001996305-25-000004	021-546914               	22-MAY-2025		X0708	D	LIVE		
0002069384-25-000001	021-546907               	22-MAY-2025		X0708	D	LIVE		
0000905148-25-001885	021-541271               	22-MAY-2025		X0708	D/A	LIVE		
0001200876-25-000023	021-546903               	22-MAY-2025		X0708	D	LIVE		
0001737506-25-000004	021-546905               	22-MAY-2025		X0708	D	LIVE		
0002069233-25-000001	021-546910               	22-MAY-2025		X0708	D	LIVE		
0002069175-25-000001	021-546906               	22-MAY-2025		X0708	D	LIVE		
0002068879-25-000001	021-546913               	22-MAY-2025		X0708	D	LIVE		
0002065227-25-000001	021-546911               	22-MAY-2025		X0708	D	LIVE		
0001965318-25-000002	021-485035               	22-MAY-2025		X0708	D/A	LIVE		
0001012975-25-000265	021-546909               	22-MAY-2025		X0708	D	LIVE		
0000950123-25-005845	021-175043               	22-MAY-2025		X0708	D/A	LIVE		
0000950123-25-005847	021-124430               	22-MAY-2025		X0708	D/A	LIVE		
0001993267-25-000001	021-497268               	22-MAY-2025		X0708	D/A	LIVE		
0002065862-25-000003	021-546912               	22-MAY-2025		X0708	D	LIVE		
0002056772-25-000002	021-538372               	22-MAY-2025		X0708	D/A	LIVE		
0001497402-25-000001	021-367434               	22-MAY-2025		X0708	D/A	LIVE		
0002069525-25-000002	021-546908               	22-MAY-2025		X0708	D	LIVE		
0002023480-25-000002	021-513715               	22-MAY-2025		X0708	D/A	LIVE		
0001931921-25-000004	021-546904               	22-MAY-2025		X0708	D	LIVE		
0002017835-25-000002	021-513854               	21-MAY-2025		X0708	D/A	LIVE		
0002068690-25-000001	021-546902               	21-MAY-2025		X0708	D	LIVE		
0002017838-25-000002	021-513852               	21-MAY-2025		X0708	D/A	LIVE		
0002017837-25-000002	021-513851               	21-MAY-2025		X0708	D/A	LIVE		
0001104659-25-051673	021-546901               	21-MAY-2025	6798	X0708	D	LIVE		
0002068770-25-000001	021-546900               	21-MAY-2025		X0708	D	LIVE		
0001405086-25-000147	021-281746               	21-MAY-2025		X0708	D/A	LIVE		
0002009634-25-000003	021-515121               	21-MAY-2025		X0708	D/A	LIVE		
0002068117-25-000001	021-546899               	21-MAY-2025		X0708	D	LIVE		
0002068118-25-000001	021-546898               	21-MAY-2025		X0708	D	LIVE		
0002053866-25-000001	021-546897               	21-MAY-2025		X0708	D	LIVE		
0002053830-25-000001	021-546896               	21-MAY-2025		X0708	D	LIVE		
0001641172-25-011928	021-546895               	21-MAY-2025	2833	X0708	D	LIVE		
0002016616-25-000005	021-516685               	21-MAY-2025		X0708	D/A	LIVE		
0002057253-25-000001	021-546894               	21-MAY-2025		X0708	D	LIVE		
0002065919-25-000001	021-546893               	21-MAY-2025		X0708	D	LIVE		
0002059807-25-000003	021-546892               	21-MAY-2025		X0708	D	LIVE		
0001013594-25-000693	021-546891               	21-MAY-2025		X0708	D	LIVE		
0002027203-25-000001	021-546890               	21-MAY-2025		X0708	D	LIVE		
0002069683-25-000001	021-546889               	21-MAY-2025		X0708	D	LIVE		
0000905148-25-001878	021-286813               	21-MAY-2025		X0708	D/A	LIVE		
0001013594-25-000692	021-546888               	21-MAY-2025		X0708	D	LIVE		
0002063089-25-000002	021-546887               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000011	021-139810               	21-MAY-2025		X0708	D/A	LIVE		
0001510723-25-000010	021-139808               	21-MAY-2025		X0708	D/A	LIVE		
0002069603-25-000001	021-546886               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000009	021-139840               	21-MAY-2025		X0708	D/A	LIVE		
0001727689-25-000034	021-546885               	21-MAY-2025	1000	X0708	D	LIVE		
0001510723-25-000008	021-139840               	21-MAY-2025		X0708	D/A	LIVE		
0002065456-25-000001	021-546884               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000007	021-139876               	21-MAY-2025		X0708	D/A	LIVE		
0002067979-25-000001	021-546883               	21-MAY-2025		X0708	D	LIVE		
0002069712-25-000001	021-546882               	21-MAY-2025		X0708	D	LIVE		
0000950142-25-001442	021-546881               	21-MAY-2025		X0708	D	LIVE		
0002063119-25-000001	021-546880               	21-MAY-2025		X0708	D	LIVE		
0001973068-25-000001	021-482650               	21-MAY-2025		X0708	D/A	LIVE		
0002067159-25-000001	021-546879               	21-MAY-2025		X0708	D	LIVE		
0001973061-25-000001	021-482649               	21-MAY-2025		X0708	D/A	LIVE		
0002068097-25-000001	021-546878               	21-MAY-2025		X0708	D	LIVE		
0001956630-25-000001	021-482648               	21-MAY-2025		X0708	D/A	LIVE		
0001510723-25-000006	021-129849               	21-MAY-2025		X0708	D/A	LIVE		
0002061631-25-000001	021-546877               	21-MAY-2025		X0708	D	LIVE		
0002068311-25-000002	021-546876               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000005	021-342497               	21-MAY-2025		X0708	D/A	LIVE		
0002069502-25-000001	021-546875               	21-MAY-2025		X0708	D	LIVE		
0002065898-25-000002	021-546874               	21-MAY-2025		X0708	D	LIVE		
0002066852-25-000001	021-546873               	21-MAY-2025		X0708	D	LIVE		
0001960003-25-000002	021-546872               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000004	021-234636               	21-MAY-2025		X0708	D/A	LIVE		
0001405086-25-000146	021-546871               	21-MAY-2025		X0708	D	LIVE		
0002069652-25-000001	021-546870               	21-MAY-2025		X0708	D	LIVE		
0001855160-25-000001	021-546869               	21-MAY-2025		X0708	D	LIVE		
0000905148-25-001875	021-521167               	21-MAY-2025		X0708	D/A	LIVE		
0001510723-25-000003	021-163516               	21-MAY-2025		X0708	D/A	LIVE		
0002064544-25-000002	021-546868               	21-MAY-2025		X0708	D	LIVE		
0002065273-25-000001	021-546867               	21-MAY-2025		X0708	D	LIVE		
0000945621-25-000512	021-546866               	21-MAY-2025		X0708	D	LIVE		
0000908662-25-000015	021-546865               	21-MAY-2025		X0708	D	LIVE		
0002064235-25-000002	021-546864               	21-MAY-2025		X0708	D	LIVE		
0001874342-25-000002	021-546863               	21-MAY-2025		X0708	D	LIVE		
0000905148-25-001874	021-537036               	21-MAY-2025		X0708	D/A	LIVE		
0000905148-25-001873	021-286808               	21-MAY-2025		X0708	D/A	LIVE		
0002069597-25-000001	021-546862               	21-MAY-2025		X0708	D	LIVE		
0001708243-25-000002	021-494857               	21-MAY-2025		X0708	D/A	LIVE		
0001510723-25-000002	021-163516               	21-MAY-2025		X0708	D/A	LIVE		
0001822905-25-000001	021-546861               	21-MAY-2025		X0708	D	LIVE		
0001726899-25-000005	021-546860               	21-MAY-2025		X0708	D	LIVE		
0001901237-25-000002	021-448412               	21-MAY-2025		X0708	D/A	LIVE		
0002069624-25-000001	021-546859               	21-MAY-2025		X0708	D	LIVE		
0001510723-25-000001	021-155451               	21-MAY-2025		X0708	D/A	LIVE		
0002069608-25-000001	021-546858               	21-MAY-2025		X0708	D	LIVE		
0001938409-25-000003	021-546857               	21-MAY-2025		X0708	D	LIVE		
0001754352-25-000001	021-322426               	21-MAY-2025		X0708	D/A	LIVE		
0001062993-25-009956	021-546856               	21-MAY-2025		X0708	D	LIVE		
0002068235-25-000001	021-546855               	21-MAY-2025		X0708	D	LIVE		
0002068686-25-000001	021-546854               	21-MAY-2025		X0708	D	LIVE		
0001748061-25-000004	021-317831               	21-MAY-2025		X0708	D/A	LIVE		
0001736094-25-000005	021-546853               	21-MAY-2025		X0708	D	LIVE		
0002069078-25-000001	021-546852               	21-MAY-2025		X0708	D	LIVE		
0002052309-25-000001	021-546851               	21-MAY-2025		X0708	D	LIVE		
0001726898-25-000005	021-546850               	21-MAY-2025		X0708	D	LIVE		
0002062304-25-000001	021-546849               	21-MAY-2025		X0708	D	LIVE		
0001624967-25-000004	021-546848               	21-MAY-2025		X0708	D	LIVE		
0002069638-25-000001	021-546847               	21-MAY-2025		X0708	D	LIVE		
0002069408-25-000001	021-546846               	21-MAY-2025		X0708	D	LIVE		
0001565012-25-000003	021-546845               	21-MAY-2025		X0708	D	LIVE		
0001931747-25-000003	021-546844               	21-MAY-2025		X0708	D	LIVE		
0002069668-25-000001	021-546843               	21-MAY-2025		X0708	D	LIVE		
0002069667-25-000001	021-546842               	21-MAY-2025		X0708	D	LIVE		
0001979089-25-000001	021-546841               	21-MAY-2025		X0708	D	LIVE		
0002069000-25-000001	021-546840               	21-MAY-2025		X0708	D	LIVE		
0002068812-25-000001	021-546839               	21-MAY-2025		X0708	D	LIVE		
0002066408-25-000001	021-546838               	21-MAY-2025		X0708	D	LIVE		
0001062993-25-009945	021-546836               	21-MAY-2025		X0708	D	LIVE		
0002036849-25-000001	021-546837               	21-MAY-2025		X0708	D	LIVE		
0002068818-25-000001	021-546835               	21-MAY-2025		X0708	D	LIVE		
0002064554-25-000001	021-546834               	21-MAY-2025		X0708	D	LIVE		
0002068999-25-000001	021-546833               	21-MAY-2025		X0708	D	LIVE		
0002069108-25-000001	021-546832               	21-MAY-2025		X0708	D	LIVE		
0001978959-25-000003	021-546831               	21-MAY-2025		X0708	D	LIVE		
0002069639-25-000001	021-546830               	21-MAY-2025		X0708	D	LIVE		
0001798684-25-000005	021-358704               	21-MAY-2025		X0708	D/A	LIVE		
0002069296-25-000001	021-546829               	21-MAY-2025		X0708	D	LIVE		
0002069464-25-000001	021-546828               	21-MAY-2025		X0708	D	LIVE		
0002064573-25-000001	021-546827               	21-MAY-2025		X0708	D	LIVE		
0002056053-25-000001	021-546826               	21-MAY-2025		X0708	D	LIVE		
0002069463-25-000001	021-546825               	21-MAY-2025		X0708	D	LIVE		
0001940874-25-000002	021-454550               	21-MAY-2025		X0708	D/A	LIVE		
0000945621-25-000511	021-514251               	21-MAY-2025		X0708	D/A	LIVE		
0002068848-25-000003	021-546824               	21-MAY-2025		X0708	D	LIVE		
0000945621-25-000510	021-514249               	21-MAY-2025		X0708	D/A	LIVE		
0002069462-25-000001	021-546823               	21-MAY-2025		X0708	D	LIVE		
0002069223-25-000002	021-546822               	21-MAY-2025		X0708	D	LIVE		
0002068848-25-000002	021-546821               	21-MAY-2025		X0708	D	LIVE		
0002069445-25-000001	021-546820               	21-MAY-2025		X0708	D	LIVE		
0002069226-25-000003	021-546819               	21-MAY-2025		X0708	D	LIVE		
0002069444-25-000001	021-546818               	21-MAY-2025		X0708	D	LIVE		
0002068983-25-000001	021-546817               	21-MAY-2025		X0708	D	LIVE		
0002068071-25-000002	021-546816               	21-MAY-2025		X0708	D	LIVE		
0001926210-25-000002	021-460472               	21-MAY-2025		X0708	D/A	LIVE		
0001929346-25-000002	021-448670               	21-MAY-2025		X0708	D/A	LIVE		
0002068654-25-000001	021-546815               	21-MAY-2025		X0708	D	LIVE		
0002069396-25-000001	021-546814               	21-MAY-2025		X0708	D	LIVE		
0002069443-25-000001	021-546813               	21-MAY-2025		X0708	D	LIVE		
0002069537-25-000001	021-546812               	21-MAY-2025		X0708	D	LIVE		
0002069442-25-000001	021-546811               	21-MAY-2025		X0708	D	LIVE		
0002068641-25-000001	021-546810               	21-MAY-2025		X0708	D	LIVE		
0002069576-25-000001	021-546809               	21-MAY-2025		X0708	D	LIVE		
0001967762-25-000003	021-482361               	21-MAY-2025		X0708	D/A	LIVE		
0001614264-25-000002	021-222175               	21-MAY-2025		X0708	D/A	LIVE		
0002069466-25-000001	021-546808               	21-MAY-2025		X0708	D	LIVE		
0002069575-25-000001	021-546807               	21-MAY-2025		X0708	D	LIVE		
0002068071-25-000001	021-546806               	21-MAY-2025		X0708	D	LIVE		
0002069574-25-000001	021-546805               	21-MAY-2025		X0708	D	LIVE		
0000919574-25-003318	021-281644               	21-MAY-2025		X0708	D/A	LIVE		
0001967762-25-000002	021-475354               	21-MAY-2025		X0708	D/A	LIVE		
0002069573-25-000001	021-546804               	21-MAY-2025		X0708	D	LIVE		
0002069572-25-000001	021-546803               	21-MAY-2025		X0708	D	LIVE		
0002068493-25-000003	021-546802               	21-MAY-2025		X0708	D	LIVE		
0002069571-25-000001	021-546801               	21-MAY-2025		X0708	D	LIVE		
0002069570-25-000001	021-546800               	21-MAY-2025		X0708	D	LIVE		
0000919574-25-003316	021-277971               	21-MAY-2025		X0708	D/A	LIVE		
0001493130-25-000001	021-546799               	21-MAY-2025		X0708	D	LIVE		
0002069602-25-000001	021-546798               	21-MAY-2025		X0708	D	LIVE		
0000919574-25-003314	021-446730               	21-MAY-2025		X0708	D/A	LIVE		
0001679044-25-000002	021-267617               	21-MAY-2025		X0708	D/A	LIVE		
0002068644-25-000003	021-546553               	21-MAY-2025		X0708	D/A	LIVE		
0002069375-25-000001	021-546797               	21-MAY-2025		X0708	D	LIVE		
0002069412-25-000001	021-546796               	21-MAY-2025		X0708	D	LIVE		
0002068882-25-000001	021-546795               	21-MAY-2025		X0708	D	LIVE		
0002067032-25-000001	021-546794               	21-MAY-2025		X0708	D	LIVE		
0001622629-25-000002	021-546793               	21-MAY-2025		X0708	D	LIVE		
0002068448-25-000001	021-546792               	21-MAY-2025		X0708	D	LIVE		
0002069182-25-000001	021-546791               	21-MAY-2025		X0708	D	LIVE		
0002069389-25-000001	021-546790               	21-MAY-2025		X0708	D	LIVE		
0001819160-25-000002	021-546789               	21-MAY-2025		X0708	D	LIVE		
0002069551-25-000001	021-546788               	21-MAY-2025		X0708	D	LIVE		
0002069357-25-000001	021-546787               	21-MAY-2025		X0708	D	LIVE		
0002069500-25-000001	021-546786               	21-MAY-2025		X0708	D	LIVE		
0002069553-25-000001	021-546785               	21-MAY-2025		X0708	D	LIVE		
0002069554-25-000001	021-546784               	21-MAY-2025		X0708	D	LIVE		
0002069497-25-000002	021-546783               	21-MAY-2025		X0708	D	LIVE		
0002069113-25-000001	021-546782               	21-MAY-2025		X0708	D	LIVE		
0002069386-25-000001	021-546781               	21-MAY-2025		X0708	D	LIVE		
0002069569-25-000001	021-546780               	21-MAY-2025		X0708	D	LIVE		
0002069552-25-000001	021-546779               	21-MAY-2025		X0708	D	LIVE		
0002069567-25-000001	021-546778               	21-MAY-2025		X0708	D	LIVE		
0002069433-25-000001	021-546777               	21-MAY-2025		X0708	D	LIVE		
0002068523-25-000001	021-546776               	21-MAY-2025		X0708	D	LIVE		
0002059287-25-000002	021-546775               	21-MAY-2025		X0708	D	LIVE		
0002069566-25-000001	021-546774               	21-MAY-2025		X0708	D	LIVE		
0002068283-25-000001	021-546773               	21-MAY-2025		X0708	D	LIVE		
0002069565-25-000001	021-546772               	21-MAY-2025		X0708	D	LIVE		
0002069555-25-000001	021-546771               	21-MAY-2025		X0708	D	LIVE		
0002069563-25-000001	021-546770               	21-MAY-2025		X0708	D	LIVE		
0002069266-25-000001	021-546769               	21-MAY-2025		X0708	D	LIVE		
0002049397-25-000003	021-546768               	21-MAY-2025		X0708	D	LIVE		
0002049385-25-000003	021-546767               	21-MAY-2025		X0708	D	LIVE		
0000943663-25-000138	021-514293               	21-MAY-2025		X0708	D/A	LIVE		
0002069562-25-000002	021-546766               	21-MAY-2025		X0708	D	LIVE		
0002069562-25-000001	021-546765               	21-MAY-2025		X0708	D	LIVE		
0002023091-25-000002	021-513862               	21-MAY-2025		X0708	D/A	LIVE		
0002069561-25-000001	021-546764               	21-MAY-2025		X0708	D	LIVE		
0002023409-25-000002	021-513964               	21-MAY-2025		X0708	D/A	LIVE		
0002069372-25-000001	021-546763               	21-MAY-2025		X0708	D	LIVE		
0002033135-25-000001	021-546762               	21-MAY-2025		X0708	D	LIVE		
0000945621-25-000509	021-194437               	21-MAY-2025		X0708	D/A	LIVE		
0002069234-25-000001	021-546761               	21-MAY-2025		X0708	D	LIVE		
0000945621-25-000508	021-197264               	21-MAY-2025		X0708	D/A	LIVE		
0001836993-25-000003	021-546759               	21-MAY-2025		X0708	D	LIVE		
0002069550-25-000001	021-546760               	21-MAY-2025		X0708	D	LIVE		
0002069409-25-000001	021-546758               	21-MAY-2025		X0708	D	LIVE		
0002069498-25-000001	021-546757               	21-MAY-2025		X0708	D	LIVE		
0002069410-25-000001	021-546756               	21-MAY-2025		X0708	D	LIVE		
0002069426-25-000001	021-546755               	21-MAY-2025		X0708	D	LIVE		
0002069359-25-000001	021-546754               	21-MAY-2025		X0708	D	LIVE		
0002069392-25-000001	021-546753               	21-MAY-2025		X0708	D	LIVE		
0002069432-25-000001	021-546752               	21-MAY-2025		X0708	D	LIVE		
0002069407-25-000001	021-546751               	21-MAY-2025		X0708	D	LIVE		
0002069418-25-000001	021-546750               	21-MAY-2025		X0708	D	LIVE		
0002069441-25-000001	021-546749               	21-MAY-2025		X0708	D	LIVE		
0002067341-25-000001	021-546748               	21-MAY-2025		X0708	D	LIVE		
0002069578-25-000001	021-546745               	21-MAY-2025		X0708	D	LIVE		
0001810540-25-000004	021-366224               	21-MAY-2025		X0708	D/A	LIVE		
0001994134-25-000002	021-493747               	21-MAY-2025		X0708	D/A	LIVE		
0000935836-25-000390	021-546733               	21-MAY-2025		X0708	D	LIVE		
0002068956-25-000001	021-546736               	21-MAY-2025		X0708	D	LIVE		
0002060036-25-000003	021-546739               	21-MAY-2025		X0708	D	LIVE		
0002068956-25-000002	021-546742               	21-MAY-2025		X0708	D	LIVE		
0002060755-25-000014	021-523696               	21-MAY-2025		X0708	D/A	LIVE		
0001784394-25-000002	021-407637               	21-MAY-2025		X0708	D/A	LIVE		
0002069557-25-000001	021-546743               	21-MAY-2025		X0708	D	LIVE		
0002067475-25-000001	021-546732               	21-MAY-2025		X0708	D	LIVE		
0001582861-25-000001	021-202756               	21-MAY-2025		X0708	D/A	LIVE		
0001752530-25-000002	021-546735               	21-MAY-2025		X0708	D	LIVE		
0001559278-25-000005	021-184795               	21-MAY-2025		X0708	D/A	LIVE		
0002069162-25-000001	021-546746               	21-MAY-2025		X0708	D	LIVE		
0002068249-25-000001	021-546741               	21-MAY-2025		X0708	D	LIVE		
0001753458-25-000002	021-546731               	21-MAY-2025		X0708	D	LIVE		
0002067473-25-000001	021-546734               	21-MAY-2025		X0708	D	LIVE		
0002068586-25-000001	021-546744               	21-MAY-2025		X0708	D	LIVE		
0002068605-25-000002	021-546747               	21-MAY-2025		X0708	D	LIVE		
0001862973-25-000003	021-404308               	21-MAY-2025		X0708	D/A	LIVE		
0001863022-25-000004	021-404309               	21-MAY-2025		X0708	D/A	LIVE		
0001762735-25-000003	021-329764               	21-MAY-2025		X0708	D/A	LIVE		
0001862855-25-000003	021-404306               	21-MAY-2025		X0708	D/A	LIVE		
0001752530-25-000003	021-546740               	21-MAY-2025		X0708	D	LIVE		
0002069475-25-000001	021-546730               	21-MAY-2025		X0708	D	LIVE		
0002069053-25-000001	021-546737               	21-MAY-2025		X0708	D	LIVE		
0002024238-25-000001	021-514247               	21-MAY-2025		X0708	D/A	LIVE		
0002068976-25-000001	021-546738               	21-MAY-2025		X0708	D	LIVE		
0001752530-25-000001	021-546729               	21-MAY-2025		X0708	D	LIVE		
0001582866-25-000001	021-202752               	20-MAY-2025		X0708	D/A	LIVE		
0001012975-25-000264	021-519278               	20-MAY-2025		X0708	D/A	LIVE		
0001976782-25-000002	021-481741               	20-MAY-2025		X0708	D/A	LIVE		
0002067733-25-000001	021-546728               	20-MAY-2025		X0708	D	LIVE		
0001976784-25-000002	021-481739               	20-MAY-2025		X0708	D/A	LIVE		
0002069510-25-000001	021-546727               	20-MAY-2025		X0708	D	LIVE		
0001976785-25-000002	021-481736               	20-MAY-2025		X0708	D/A	LIVE		
0001976786-25-000002	021-481733               	20-MAY-2025		X0708	D/A	LIVE		
0002022304-25-000001	021-512455               	20-MAY-2025		X0708	D/A	LIVE		
0000899140-25-000720	021-546726               	20-MAY-2025		X0708	D	LIVE		
0001976787-25-000002	021-481732               	20-MAY-2025		X0708	D/A	LIVE		
0000899140-25-000719	021-546725               	20-MAY-2025		X0708	D	LIVE		
0002069517-25-000001	021-546724               	20-MAY-2025		X0708	D	LIVE		
0002066342-25-000002	021-481740               	20-MAY-2025		X0708	D/A	LIVE		
0002068342-25-000001	021-546723               	20-MAY-2025		X0708	D	LIVE		
0002060178-25-000002	021-545410               	20-MAY-2025		X0708	D/A	LIVE		
0002069272-25-000001	021-546722               	20-MAY-2025		X0708	D	LIVE		
0002069128-25-000001	021-546721               	20-MAY-2025		X0708	D	LIVE		
0002069164-25-000001	021-546720               	20-MAY-2025		X0708	D	LIVE		
0001932859-25-000002	021-546719               	20-MAY-2025		X0708	D	LIVE		
0001932859-25-000001	021-456930               	20-MAY-2025		X0708	D/A	LIVE		
0002069469-25-000001	021-546718               	20-MAY-2025		X0708	D	LIVE		
0002045382-25-000003	021-529893               	20-MAY-2025		X0708	D/A	LIVE		
0002066898-25-000001	021-546717               	20-MAY-2025		X0708	D	LIVE		
0001539808-25-000003	021-175023               	20-MAY-2025		X0708	D/A	LIVE		
0001936643-25-000002	021-546716               	20-MAY-2025		X0708	D	LIVE		
