ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0002080602-25-000001	021-554274               	11-AUG-2025		X0708	D	LIVE		
0001970655-25-000002	021-480790               	11-AUG-2025		X0708	D/A	LIVE		
0002033527-25-000002	021-521366               	11-AUG-2025		X0708	D/A	LIVE		
0001239944-25-000003	021-554273               	11-AUG-2025		X0708	D	LIVE		
0002079869-25-000001	021-554272               	11-AUG-2025		X0708	D	LIVE		
0002080093-25-000001	021-554271               	11-AUG-2025		X0708	D	LIVE		
0002029820-25-000002	021-554270               	11-AUG-2025		X0708	D	LIVE		
0000945621-25-000720	021-225150               	11-AUG-2025		X0708	D/A	LIVE		
0000945621-25-000719	021-225153               	11-AUG-2025		X0708	D/A	LIVE		
0001827551-25-000011	021-554269               	11-AUG-2025		X0708	D	LIVE		
0000950103-25-010145	021-524043               	11-AUG-2025		X0708	D/A	LIVE		
0002079799-25-000001	021-554268               	11-AUG-2025		X0708	D	LIVE		
0002022160-25-000004	021-512653               	11-AUG-2025		X0708	D/A	LIVE		
0002022160-25-000003	021-512651               	11-AUG-2025		X0708	D/A	LIVE		
0002080959-25-000002	021-554267               	11-AUG-2025		X0708	D	LIVE		
0002078860-25-000001	021-554266               	11-AUG-2025		X0708	D	LIVE		
0002080851-25-000001	021-554265               	11-AUG-2025		X0708	D	LIVE		
0002080959-25-000001	021-554264               	11-AUG-2025		X0708	D	LIVE		
0002080283-25-000001	021-554263               	11-AUG-2025		X0708	D	LIVE		
0002029820-25-000001	021-554262               	11-AUG-2025		X0708	D	LIVE		
0002022160-25-000002	021-512652               	11-AUG-2025		X0708	D/A	LIVE		
0002063418-25-000003	021-552806               	11-AUG-2025		X0708	D/A	LIVE		
0002019875-25-000002	021-511281               	11-AUG-2025		X0708	D/A	LIVE		
0001200876-25-000039	021-554261               	11-AUG-2025		X0708	D	LIVE		
0002079849-25-000001	021-554260               	11-AUG-2025		X0708	D	LIVE		
0000926877-25-000023	021-521172               	11-AUG-2025		X0708	D/A	LIVE		
0002074553-25-000003	021-551870               	11-AUG-2025		X0708	D/A	LIVE		
0001926608-25-000002	021-444906               	11-AUG-2025		X0708	D/A	LIVE		
0001926607-25-000002	021-444907               	11-AUG-2025		X0708	D/A	LIVE		
0002079780-25-000001	021-554259               	11-AUG-2025		X0708	D	LIVE		
0002080637-25-000001	021-554258               	11-AUG-2025		X0708	D	LIVE		
0002079841-25-000001	021-554257               	11-AUG-2025		X0708	D	LIVE		
0001880404-25-000001	021-412015               	11-AUG-2025		X0708	D/A	LIVE		
0001947550-25-000003	021-459497               	11-AUG-2025		X0708	D/A	LIVE		
0002080492-25-000001	021-554256               	11-AUG-2025		X0708	D	LIVE		
0002079915-25-000001	021-554255               	11-AUG-2025		X0708	D	LIVE		
0002033339-25-000004	021-521066               	11-AUG-2025		X0708	D/A	LIVE		
0002080610-25-000001	021-554254               	11-AUG-2025		X0708	D	LIVE		
0002074816-25-000001	021-554253               	11-AUG-2025		X0708	D	LIVE		
0002003121-25-000006	021-511088               	11-AUG-2025		X0708	D/A	LIVE		
0002003121-25-000005	021-511088               	11-AUG-2025		X0708	D/A	LIVE		
0002064158-25-000005	021-543892               	11-AUG-2025		X0708	D/A	LIVE		
0002076908-25-000003	021-554252               	11-AUG-2025		X0708	D	LIVE		
0001653088-25-000002	021-247623               	11-AUG-2025		X0708	D/A	LIVE		
0002080925-25-000001	021-554251               	11-AUG-2025		X0708	D	LIVE		
0002079927-25-000001	021-554250               	11-AUG-2025		X0708	D	LIVE		
0002080777-25-000002	021-554249               	11-AUG-2025		X0708	D	LIVE		
0002075853-25-000001	021-554248               	11-AUG-2025		X0708	D	LIVE		
0002039128-25-000017	021-526084               	11-AUG-2025		X0708	D/A	LIVE		
0002061964-25-000003	021-552791               	11-AUG-2025		X0708	D/A	LIVE		
0002077822-25-000001	021-554247               	11-AUG-2025		X0708	D	LIVE		
0001959296-25-000002	021-554246               	11-AUG-2025		X0708	D	LIVE		
0002046544-25-000001	021-554245               	11-AUG-2025		X0708	D	LIVE		
0001213900-25-074059	021-554244               	11-AUG-2025	6199	X0708	D	LIVE		
0002052697-25-000038	021-554243               	11-AUG-2025		X0708	D	LIVE		
0002077909-25-000002	021-552305               	11-AUG-2025		X0708	D/A	LIVE		
0002052697-25-000037	021-554242               	11-AUG-2025		X0708	D	LIVE		
0002028473-25-000002	021-521114               	11-AUG-2025		X0708	D/A	LIVE		
0002078471-25-000002	021-552981               	11-AUG-2025		X0708	D/A	LIVE		
0001817703-25-000003	021-370822               	11-AUG-2025		X0708	D/A	LIVE		
0002028474-25-000002	021-521112               	11-AUG-2025		X0708	D/A	LIVE		
0002063595-25-000028	021-379906               	11-AUG-2025		X0708	D/A	LIVE		
0002063595-25-000027	021-376487               	11-AUG-2025		X0708	D/A	LIVE		
0002053970-25-000003	021-537135               	11-AUG-2025		X0708	D/A	LIVE		
0002080745-25-000001	021-554241               	11-AUG-2025		X0708	D	LIVE		
0002076298-25-000007	021-410158               	11-AUG-2025		X0708	D/A	LIVE		
0002080418-25-000001	021-554240               	11-AUG-2025		X0708	D	LIVE		
0001996497-25-000003	021-554239               	11-AUG-2025		X0708	D	LIVE		
0002034838-25-000002	021-554238               	11-AUG-2025		X0708	D	LIVE		
0002079416-25-000001	021-554237               	11-AUG-2025		X0708	D	LIVE		
0002062452-25-000002	021-554236               	11-AUG-2025		X0708	D	LIVE		
0001752146-25-000002	021-554235               	11-AUG-2025		X0708	D	LIVE		
0002054625-25-000002	021-554234               	11-AUG-2025		X0708	D	LIVE		
0001178913-25-002710	021-554233               	11-AUG-2025	2836	X0708	D	LIVE		
0002080465-25-000001	021-554227               	11-AUG-2025		X0708	D	LIVE		
0002080734-25-000001	021-554228               	11-AUG-2025		X0708	D	LIVE		
0002080713-25-000001	021-554229               	11-AUG-2025		X0708	D	LIVE		
0002033174-25-000001	021-521063               	11-AUG-2025		X0708	D/A	LIVE		
0001850978-25-000002	021-505039               	11-AUG-2025		X0708	D/A	LIVE		
0002080371-25-000001	021-554226               	11-AUG-2025		X0708	D	LIVE		
0002033178-25-000001	021-521064               	11-AUG-2025		X0708	D/A	LIVE		
0002080149-25-000001	021-554231               	11-AUG-2025		X0708	D	LIVE		
0002007560-25-000054	021-554230               	11-AUG-2025		X0708	D	LIVE		
0001062993-25-014003	021-554232               	11-AUG-2025		X0708	D	LIVE		
0002080342-25-000002	021-554225               	08-AUG-2025		X0708	D	LIVE		
0002078694-25-000001	021-554224               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000053	021-554223               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000052	021-554222               	08-AUG-2025		X0708	D	LIVE		
0001652335-25-000002	021-554221               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000051	021-554220               	08-AUG-2025		X0708	D	LIVE		
0002080774-25-000001	021-554219               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000050	021-554218               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000049	021-554217               	08-AUG-2025		X0708	D	LIVE		
0002013302-25-000002	021-554216               	08-AUG-2025		X0708	D	LIVE		
0001869137-25-000001	021-554215               	08-AUG-2025		X0708	D	LIVE		
0001158649-25-000008	021-346827               	08-AUG-2025		X0708	D/A	LIVE		
0002078105-25-000003	021-554214               	08-AUG-2025		X0708	D	LIVE		
0000950103-25-010122	021-554213               	08-AUG-2025		X0708	D	LIVE		
0002078212-25-000001	021-554212               	08-AUG-2025		X0708	D	LIVE		
0001742883-25-000001	021-554211               	08-AUG-2025		X0708	D	LIVE		
0002080802-25-000001	021-554210               	08-AUG-2025		X0708	D	LIVE		
0001801323-25-000003	021-554209               	08-AUG-2025		X0708	D	LIVE		
0002079803-25-000001	021-554208               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000048	021-554207               	08-AUG-2025		X0708	D	LIVE		
0002033045-25-000001	021-521107               	08-AUG-2025		X0708	D/A	LIVE		
0002007560-25-000047	021-554206               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000046	021-554205               	08-AUG-2025		X0708	D	LIVE		
0001012975-25-000428	021-554204               	08-AUG-2025		X0708	D	LIVE		
0001986162-25-000002	021-490034               	08-AUG-2025		X0708	D/A	LIVE		
0001816472-25-000001	021-369936               	08-AUG-2025		X0708	D/A	LIVE		
0002019304-25-000001	021-521719               	08-AUG-2025		X0708	D/A	LIVE		
0002007560-25-000045	021-554203               	08-AUG-2025		X0708	D	LIVE		
0002080600-25-000001	021-554202               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000044	021-554201               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000043	021-554200               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000042	021-554199               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000041	021-554198               	08-AUG-2025		X0708	D	LIVE		
0002007560-25-000040	021-554197               	08-AUG-2025		X0708	D	LIVE		
0000899140-25-000897	021-54926                	08-AUG-2025	6221	X0708	D/A	LIVE		
0001995114-25-000002	021-554196               	08-AUG-2025		X0708	D	LIVE		
0002080768-25-000001	021-554195               	08-AUG-2025		X0708	D	LIVE		
0002065767-25-000004	021-554194               	08-AUG-2025		X0708	D	LIVE		
0000932440-25-000022	021-467271               	08-AUG-2025		X0708	D/A	LIVE		
0002031513-25-000001	021-521161               	08-AUG-2025		X0708	D/A	LIVE		
0001062993-25-013976	021-554193               	08-AUG-2025		X0708	D	LIVE		
0002020413-25-000003	021-511602               	08-AUG-2025		X0708	D/A	LIVE		
0000899140-25-000895	021-76543                	08-AUG-2025	6221	X0708	D/A	LIVE		
0002080594-25-000001	021-554192               	08-AUG-2025		X0708	D	LIVE		
0002079826-25-000001	021-554191               	08-AUG-2025		X0708	D	LIVE		
0002080669-25-000001	021-554190               	08-AUG-2025		X0708	D	LIVE		
0002080748-25-000001	021-554189               	08-AUG-2025		X0708	D	LIVE		
0002080156-25-000003	021-554188               	08-AUG-2025		X0708	D	LIVE		
0002080579-25-000002	021-554187               	08-AUG-2025		X0708	D	LIVE		
0001104659-25-075692	021-554186               	08-AUG-2025		X0708	D	LIVE		
0001231919-25-000144	021-554185               	08-AUG-2025	3590	X0708	D	LIVE		
0001062993-25-013944	021-554184               	08-AUG-2025		X0708	D	LIVE		
0002078762-25-000001	021-554183               	08-AUG-2025		X0708	D	LIVE		
0002079820-25-000002	021-554182               	08-AUG-2025		X0708	D	LIVE		
0002080261-25-000001	021-554181               	08-AUG-2025		X0708	D	LIVE		
0001615594-25-000094	021-554180               	08-AUG-2025		X0708	D	LIVE		
0001836108-25-000003	021-553807               	08-AUG-2025		X0708	D/A	LIVE		
0001594909-25-000003	021-554179               	08-AUG-2025		X0708	D	LIVE		
0002009770-25-000002	021-554178               	08-AUG-2025		X0708	D	LIVE		
0002080823-25-000001	021-554177               	08-AUG-2025		X0708	D	LIVE		
0001989655-25-000002	021-493652               	08-AUG-2025		X0708	D/A	LIVE		
0002080531-25-000001	021-554176               	08-AUG-2025		X0708	D	LIVE		
0001654954-25-009285	021-410008               	08-AUG-2025		X0708	D/A	LIVE		
0002080156-25-000002	021-554175               	08-AUG-2025		X0708	D	LIVE		
0001315863-25-000588	021-554174               	08-AUG-2025		X0708	D	LIVE		
0001315863-25-000587	021-554173               	08-AUG-2025		X0708	D	LIVE		
0001982820-25-000003	021-554172               	08-AUG-2025		X0708	D	LIVE		
0002063407-25-000032	021-270246               	08-AUG-2025		X0708	D/A	LIVE		
0001123292-25-000340	021-554171               	08-AUG-2025		X0708	D	LIVE		
0002079117-25-000002	021-554170               	08-AUG-2025		X0708	D	LIVE		
0002079988-25-000001	021-554169               	08-AUG-2025		X0708	D	LIVE		
0002063407-25-000031	021-364057               	08-AUG-2025		X0708	D/A	LIVE		
0000911916-25-000002	021-258166               	08-AUG-2025		X0708	D/A	LIVE		
0002080444-25-000001	021-554168               	08-AUG-2025		X0708	D	LIVE		
0002080293-25-000001	021-554167               	08-AUG-2025		X0708	D	LIVE		
0002080445-25-000001	021-554166               	08-AUG-2025		X0708	D	LIVE		
0002080662-25-000001	021-554165               	08-AUG-2025		X0708	D	LIVE		
0002080782-25-000001	021-554164               	08-AUG-2025		X0708	D	LIVE		
0001140361-25-029811	021-554163               	08-AUG-2025		X0708	D	LIVE		
0001587741-25-000001	021-204412               	08-AUG-2025		X0708	D/A	LIVE		
0002080446-25-000001	021-554162               	08-AUG-2025		X0708	D	LIVE		
0002080443-25-000001	021-554161               	08-AUG-2025		X0708	D	LIVE		
0002080447-25-000001	021-554160               	08-AUG-2025		X0708	D	LIVE		
0001470831-25-000119	021-554159               	08-AUG-2025		X0708	D	LIVE		
0000945621-25-000689	021-554158               	08-AUG-2025		X0708	D	LIVE		
0001013594-25-000963	021-455092               	08-AUG-2025		X0708	D/A	LIVE		
0001764334-25-000004	021-332619               	08-AUG-2025		X0708	D/A	LIVE		
0001764334-25-000003	021-338569               	08-AUG-2025		X0708	D/A	LIVE		
0001013594-25-000962	021-455091               	08-AUG-2025		X0708	D/A	LIVE		
0001764334-25-000002	021-415351               	08-AUG-2025		X0708	D/A	LIVE		
0002080449-25-000002	021-554157               	08-AUG-2025		X0708	D	LIVE		
0001012975-25-000427	021-554156               	08-AUG-2025		X0708	D	LIVE		
0002080449-25-000001	021-554155               	08-AUG-2025		X0708	D	LIVE		
0000919574-25-004415	021-489475               	08-AUG-2025		X0708	D/A	LIVE		
0002080081-25-000001	021-554154               	08-AUG-2025		X0708	D	LIVE		
0001897758-25-000002	021-554153               	08-AUG-2025		X0708	D	LIVE		
0001470831-25-000118	021-554152               	08-AUG-2025		X0708	D	LIVE		
0002077114-25-000001	021-554151               	08-AUG-2025		X0708	D	LIVE		
0002072090-25-000001	021-554150               	08-AUG-2025		X0708	D	LIVE		
0002080712-25-000001	021-554149               	08-AUG-2025		X0708	D	LIVE		
0000905148-25-002769	021-547556               	08-AUG-2025		X0708	D/A	LIVE		
0001940398-25-000002	021-454901               	08-AUG-2025		X0708	D/A	LIVE		
0001804236-25-000002	021-368695               	08-AUG-2025		X0708	D/A	LIVE		
0002016773-25-000002	021-554148               	08-AUG-2025		X0708	D	LIVE		
0002080377-25-000001	021-554147               	08-AUG-2025		X0708	D	LIVE		
0002080450-25-000001	021-554146               	08-AUG-2025		X0708	D	LIVE		
0002080451-25-000001	021-554145               	08-AUG-2025		X0708	D	LIVE		
0002080685-25-000001	021-554144               	08-AUG-2025		X0708	D	LIVE		
0002080365-25-000001	021-554143               	08-AUG-2025		X0708	D	LIVE		
0001470831-25-000117	021-554142               	08-AUG-2025		X0708	D	LIVE		
0001998651-25-000001	021-554141               	08-AUG-2025		X0708	D	LIVE		
0002024349-25-000002	021-514161               	08-AUG-2025		X0708	D/A	LIVE		
0001315863-25-000586	021-490743               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004413	021-489478               	08-AUG-2025		X0708	D/A	LIVE		
0002023985-25-000001	021-516027               	08-AUG-2025		X0708	D/A	LIVE		
0000899140-25-000883	021-245795               	08-AUG-2025		X0708	D/A	LIVE		
0000899140-25-000882	021-245794               	08-AUG-2025		X0708	D/A	LIVE		
0000899140-25-000881	021-182648               	08-AUG-2025		X0708	D/A	LIVE		
0000899140-25-000880	021-245799               	08-AUG-2025		X0708	D/A	LIVE		
0001596877-25-000001	021-210284               	08-AUG-2025		X0708	D/A	LIVE		
0002076345-25-000001	021-554140               	08-AUG-2025		X0708	D	LIVE		
0002078923-25-000003	021-554139               	08-AUG-2025		X0708	D	LIVE		
0002080517-25-000001	021-554138               	08-AUG-2025		X0708	D	LIVE		
0002073783-25-000003	021-554134               	08-AUG-2025		X0708	D/A	LIVE		
0001748624-25-000003	021-554137               	08-AUG-2025		X0708	D	LIVE		
0002078711-25-000001	021-554136               	08-AUG-2025		X0708	D	LIVE		
0001755049-25-000004	021-554135               	08-AUG-2025		X0708	D	LIVE		
0002073783-25-000002	021-554134               	08-AUG-2025		X0708	D	LIVE		
0002079700-25-000001	021-554133               	08-AUG-2025		X0708	D	LIVE		
0002072517-25-000001	021-554132               	08-AUG-2025		X0708	D	LIVE		
0001929752-25-000005	021-554131               	08-AUG-2025		X0708	D	LIVE		
0002080611-25-000001	021-554130               	08-AUG-2025		X0708	D	LIVE		
0000919574-25-004411	021-268904               	08-AUG-2025		X0708	D/A	LIVE		
0002053921-25-000001	021-554129               	08-AUG-2025		X0708	D	LIVE		
0002080376-25-000001	021-554128               	08-AUG-2025		X0708	D	LIVE		
0000919574-25-004409	021-409981               	08-AUG-2025		X0708	D/A	LIVE		
0000950103-25-010104	021-269104               	08-AUG-2025		X0708	D/A	LIVE		
0001780928-25-000001	021-554127               	08-AUG-2025		X0708	D	LIVE		
0000905148-25-002766	021-268373               	08-AUG-2025		X0708	D/A	LIVE		
0002057694-25-000005	021-554126               	08-AUG-2025		X0708	D	LIVE		
0001833036-25-000003	021-554125               	08-AUG-2025		X0708	D	LIVE		
0000919574-25-004407	021-296062               	08-AUG-2025		X0708	D/A	LIVE		
0002080429-25-000001	021-554124               	08-AUG-2025		X0708	D	LIVE		
0002078923-25-000002	021-554123               	08-AUG-2025		X0708	D	LIVE		
0002080619-25-000001	021-554122               	08-AUG-2025		X0708	D	LIVE		
0002076347-25-000001	021-554121               	08-AUG-2025		X0708	D	LIVE		
0000950103-25-010103	021-554120               	08-AUG-2025		X0708	D	LIVE		
0002080496-25-000001	021-554119               	08-AUG-2025		X0708	D	LIVE		
0002077858-25-000001	021-554118               	08-AUG-2025		X0708	D	LIVE		
0001012975-25-000426	021-554117               	08-AUG-2025		X0708	D	LIVE		
0000935836-25-000482	021-319817               	08-AUG-2025		X0708	D/A	LIVE		
0002080475-25-000001	021-554116               	08-AUG-2025		X0708	D	LIVE		
0001597678-25-000002	021-210492               	08-AUG-2025		X0708	D/A	LIVE		
0001012975-25-000425	021-554115               	08-AUG-2025		X0708	D	LIVE		
0001597686-25-000002	021-210495               	08-AUG-2025		X0708	D/A	LIVE		
0001803155-25-000002	021-366086               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004405	021-224017               	08-AUG-2025		X0708	D/A	LIVE		
0001803161-25-000002	021-366084               	08-AUG-2025		X0708	D/A	LIVE		
0001820139-25-000002	021-372854               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004402	021-489335               	08-AUG-2025		X0708	D/A	LIVE		
0001729056-25-000001	021-305034               	08-AUG-2025		X0708	D/A	LIVE		
0001315863-25-000585	021-489900               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004400	021-489142               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004398	021-409684               	08-AUG-2025		X0708	D/A	LIVE		
0002078923-25-000001	021-554114               	08-AUG-2025		X0708	D	LIVE		
0002071255-25-000002	021-547983               	08-AUG-2025		X0708	D/A	LIVE		
0002080647-25-000001	021-554113               	08-AUG-2025		X0708	D	LIVE		
0002080653-25-000001	021-554112               	08-AUG-2025		X0708	D	LIVE		
0001833036-25-000002	021-528192               	08-AUG-2025		X0708	D/A	LIVE		
0001470831-25-000116	021-554111               	08-AUG-2025		X0708	D	LIVE		
0001986484-25-000001	021-489294               	08-AUG-2025		X0708	D/A	LIVE		
0000919574-25-004396	021-319084               	08-AUG-2025		X0708	D/A	LIVE		
0001315863-25-000584	021-489895               	08-AUG-2025		X0708	D/A	LIVE		
0001470831-25-000115	021-554110               	08-AUG-2025		X0708	D	LIVE		
0001989639-25-000001	021-491899               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003434	021-346564               	08-AUG-2025		X0708	D/A	LIVE		
0001315863-25-000583	021-489892               	08-AUG-2025		X0708	D/A	LIVE		
0001470831-25-000114	021-554109               	08-AUG-2025		X0708	D	LIVE		
0002080696-25-000001	021-554108               	08-AUG-2025		X0708	D	LIVE		
0001568104-25-000002	021-191048               	08-AUG-2025		X0708	D/A	LIVE		
0002080156-25-000001	021-416537               	08-AUG-2025		X0708	D/A	LIVE		
0002080751-25-000001	021-554107               	08-AUG-2025		X0708	D	LIVE		
0002078849-25-000001	021-554106               	08-AUG-2025		X0708	D	LIVE		
0002063823-25-000001	021-554105               	08-AUG-2025		X0708	D	LIVE		
0001988859-25-000002	021-489189               	08-AUG-2025		X0708	D/A	LIVE		
0001714762-25-000002	021-292856               	08-AUG-2025		X0708	D/A	LIVE		
0002077897-25-000001	021-554104               	08-AUG-2025		X0708	D	LIVE		
0001758866-25-000001	021-329146               	08-AUG-2025		X0708	D/A	LIVE		
0001749910-25-000002	021-318969               	08-AUG-2025		X0708	D/A	LIVE		
0001315863-25-000582	021-455532               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003431	021-409381               	08-AUG-2025		X0708	D/A	LIVE		
0001915734-25-000001	021-554103               	08-AUG-2025		X0708	D	LIVE		
0000945621-25-000688	021-290278               	08-AUG-2025		X0708	D/A	LIVE		
0000945621-25-000687	021-505103               	08-AUG-2025		X0708	D/A	LIVE		
0000945621-25-000686	021-505101               	08-AUG-2025		X0708	D/A	LIVE		
0002080621-25-000001	021-554102               	08-AUG-2025		X0708	D	LIVE		
0000707467-25-000002	021-554101               	08-AUG-2025		X0708	D	LIVE		
0001623632-25-000936	021-252809               	08-AUG-2025		X0708	D/A	LIVE		
0001470831-25-000113	021-554100               	08-AUG-2025		X0708	D	LIVE		
0001470831-25-000112	021-554099               	08-AUG-2025		X0708	D	LIVE		
0002080565-25-000001	021-554098               	08-AUG-2025		X0708	D	LIVE		
0002078116-25-000001	021-554097               	08-AUG-2025		X0708	D	LIVE		
0002033548-25-000094	021-554096               	08-AUG-2025		X0708	D	LIVE		
0001879785-25-000070	021-554095               	08-AUG-2025		X0708	D	LIVE		
0001837258-25-000003	021-385057               	08-AUG-2025		X0708	D/A	LIVE		
0001752472-25-000004	021-331496               	08-AUG-2025		X0708	D/A	LIVE		
0002080646-25-000001	021-554094               	08-AUG-2025		X0708	D	LIVE		
0002080645-25-000001	021-554093               	08-AUG-2025		X0708	D	LIVE		
0000902664-25-003430	021-319371               	08-AUG-2025		X0708	D/A	LIVE		
0001655871-25-000002	021-249560               	08-AUG-2025		X0708	D/A	LIVE		
0002076662-25-000001	021-554092               	08-AUG-2025		X0708	D	LIVE		
0000945621-25-000679	021-455545               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003429	021-182780               	08-AUG-2025		X0708	D/A	LIVE		
0001750781-25-000001	021-319705               	08-AUG-2025		X0708	D/A	LIVE		
0002079251-25-000002	021-554091               	08-AUG-2025		X0708	D	LIVE		
0001655872-25-000002	021-249559               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003428	021-146894               	08-AUG-2025		X0708	D/A	LIVE		
0001942530-25-000002	021-456239               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003427	021-133807               	08-AUG-2025		X0708	D/A	LIVE		
0001942535-25-000002	021-456241               	08-AUG-2025		X0708	D/A	LIVE		
0001766986-25-000002	021-335374               	08-AUG-2025		X0708	D/A	LIVE		
0001776811-25-000002	021-339669               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003426	021-140652               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003425	021-131235               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003424	021-223458               	08-AUG-2025		X0708	D/A	LIVE		
0000902664-25-003423	021-455784               	08-AUG-2025		X0708	D/A	LIVE		
0002080651-25-000001	021-554090               	08-AUG-2025		X0708	D	LIVE		
0001765816-25-000002	021-332672               	08-AUG-2025		X0708	D/A	LIVE		
0002058540-25-000002	021-554089               	08-AUG-2025		X0708	D	LIVE		
0001749434-25-000002	021-319509               	08-AUG-2025		X0708	D/A	LIVE		
0002080367-25-000001	021-554088               	08-AUG-2025		X0708	D	LIVE		
0002080368-25-000001	021-554087               	08-AUG-2025		X0708	D	LIVE		
0002080356-25-000001	021-554086               	08-AUG-2025		X0708	D	LIVE		
0002080355-25-000001	021-554085               	08-AUG-2025		X0708	D	LIVE		
0002080354-25-000001	021-554084               	08-AUG-2025		X0708	D	LIVE		
0001641172-25-022653	021-554083               	08-AUG-2025		X0708	D	LIVE		
0001300306-25-000006	021-554065               	08-AUG-2025		X0708	D	LIVE		
0001072725-25-000070	021-554068               	08-AUG-2025	1040	X0708	D	LIVE		
0002007560-25-000039	021-554071               	08-AUG-2025		X0708	D	LIVE		
0002010798-25-000002	021-519920               	08-AUG-2025		X0708	D/A	LIVE		
0001951801-25-000003	021-462682               	08-AUG-2025		X0708	D/A	LIVE		
0002034315-25-000002	021-521868               	08-AUG-2025		X0708	D/A	LIVE		
0002079697-25-000001	021-554076               	08-AUG-2025		X0708	D	LIVE		
0002079672-25-000001	021-554080               	08-AUG-2025		X0708	D	LIVE		
0001498399-25-000002	021-554064               	08-AUG-2025		X0708	D	LIVE		
0002075132-25-000001	021-554075               	08-AUG-2025		X0708	D	LIVE		
0001213900-25-073238	021-554079               	08-AUG-2025	6770	X0708	D	LIVE		
0001964728-25-000011	021-520715               	08-AUG-2025		X0708	D/A	LIVE		
0002079033-25-000002	021-554070               	08-AUG-2025		X0708	D	LIVE		
0002080370-25-000001	021-554077               	08-AUG-2025		X0708	D	LIVE		
0002050604-25-000002	021-554078               	08-AUG-2025		X0708	D	LIVE		
0001012975-25-000423	021-554066               	08-AUG-2025		X0708	D	LIVE		
0001012975-25-000424	021-554067               	08-AUG-2025		X0708	D	LIVE		
0002032764-25-000001	021-520932               	08-AUG-2025		X0708	D/A	LIVE		
0002080379-25-000001	021-554073               	08-AUG-2025		X0708	D	LIVE		
0002080694-25-000001	021-554072               	08-AUG-2025		X0708	D	LIVE		
0001062993-25-013902	021-554081               	08-AUG-2025		X0708	D	LIVE		
0002078766-25-000002	021-554074               	08-AUG-2025		X0708	D	LIVE		
0001802240-25-000005	021-554069               	08-AUG-2025		X0708	D	LIVE		
0001563190-25-000162	021-554082               	08-AUG-2025	7371	X0708	D	LIVE		
0001641172-25-022629	021-553459               	07-AUG-2025	2834	X0708	D/A	LIVE		
0001816091-25-000002	021-392781               	07-AUG-2025		X0708	D/A	LIVE		
0001816091-25-000001	021-417653               	07-AUG-2025		X0708	D/A	LIVE		
0002080035-25-000004	021-554063               	07-AUG-2025		X0708	D	LIVE		
0002080480-25-000001	021-554062               	07-AUG-2025		X0708	D	LIVE		
0002080014-25-000001	021-554061               	07-AUG-2025		X0708	D	LIVE		
0002033548-25-000093	021-554060               	07-AUG-2025		X0708	D	LIVE		
0002040977-25-000002	021-554059               	07-AUG-2025		X0708	D	LIVE		
0000929638-25-002938	021-321873               	07-AUG-2025		X0708	D/A	LIVE		
0000929638-25-002937	021-377368               	07-AUG-2025		X0708	D/A	LIVE		
0001944073-25-000002	021-554058               	07-AUG-2025		X0708	D	LIVE		
0001727689-25-000059	021-469997               	07-AUG-2025		X0708	D/A	LIVE		
0002076816-25-000001	021-554057               	07-AUG-2025		X0708	D	LIVE		
0002067687-25-000013	021-554056               	07-AUG-2025		X0708	D	LIVE		
0002061359-25-000001	021-554055               	07-AUG-2025		X0708	D	LIVE		
0000912282-25-000844	021-526350               	07-AUG-2025		X0708	D/A	LIVE		
0001634675-25-000004	021-554054               	07-AUG-2025		X0708	D	LIVE		
0002079319-25-000002	021-554053               	07-AUG-2025		X0708	D	LIVE		
0000912282-25-000842	021-526356               	07-AUG-2025		X0708	D/A	LIVE		
0002080482-25-000001	021-554052               	07-AUG-2025		X0708	D	LIVE		
0002079842-25-000001	021-554051               	07-AUG-2025		X0708	D	LIVE		
0001979188-25-000001	021-554050               	07-AUG-2025		X0708	D	LIVE		
0002033548-25-000092	021-454807               	07-AUG-2025		X0708	D/A	LIVE		
