ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0002109458-26-000001	021-572492               	05-FEB-2026		X0708	D	LIVE		
0002109546-26-000001	021-572491               	05-FEB-2026		X0708	D	LIVE		
0001796261-26-000001	021-359660               	05-FEB-2026		X0708	D/A	LIVE		
0001213900-26-012631	021-572490               	05-FEB-2026		X0708	D	LIVE		
0002109112-26-000001	021-572489               	05-FEB-2026		X0708	D	LIVE		
0002109688-26-000001	021-572488               	05-FEB-2026		X0708	D	LIVE		
0002095791-26-000001	021-572487               	05-FEB-2026		X0708	D	LIVE		
0001668635-26-000001	021-258825               	05-FEB-2026		X0708	D/A	LIVE		
0002095765-26-000001	021-572486               	05-FEB-2026		X0708	D	LIVE		
0002109604-26-000001	021-572485               	05-FEB-2026		X0708	D	LIVE		
0001231919-26-000113	021-572484               	05-FEB-2026		X0708	D	LIVE		
0002089871-26-000002	021-559743               	05-FEB-2026		X0708	D/A	LIVE		
0002007984-26-000001	021-502712               	05-FEB-2026		X0708	D/A	LIVE		
0001925987-26-000001	021-472794               	05-FEB-2026		X0708	D/A	LIVE		
0001062993-26-000636	021-572483               	05-FEB-2026		X0708	D	LIVE		
0002104694-26-000001	021-572482               	05-FEB-2026		X0708	D	LIVE		
0000902664-26-000712	021-572481               	05-FEB-2026		X0708	D	LIVE		
0000902664-26-000711	021-572480               	05-FEB-2026		X0708	D	LIVE		
0002052364-26-000001	021-535610               	05-FEB-2026		X0708	D/A	LIVE		
0002068764-26-000002	021-548047               	05-FEB-2026		X0708	D/A	LIVE		
0002109708-26-000001	021-572479               	05-FEB-2026		X0708	D	LIVE		
0000929638-26-000512	021-572477               	05-FEB-2026		X0708	D/A	LIVE		
0000902664-26-000710	021-572478               	05-FEB-2026		X0708	D	LIVE		
0000929638-26-000510	021-572477               	05-FEB-2026		X0708	D	LIVE		
0002073536-26-000001	021-549353               	05-FEB-2026		X0708	D/A	LIVE		
0002101895-26-000001	021-568033               	05-FEB-2026		X0708	D/A	LIVE		
0002109412-26-000001	021-572476               	05-FEB-2026		X0708	D	LIVE		
0001885962-26-000004	021-572475               	05-FEB-2026		X0708	D	LIVE		
0002107004-26-000002	021-572474               	05-FEB-2026		X0708	D	LIVE		
0002089421-26-000001	021-559611               	05-FEB-2026		X0708	D/A	LIVE		
0001977563-26-000001	021-572473               	05-FEB-2026		X0708	D	LIVE		
0002108521-26-000001	021-572472               	05-FEB-2026		X0708	D	LIVE		
0001310990-26-000002	021-572471               	05-FEB-2026		X0708	D	LIVE		
0002087350-26-000003	021-562228               	05-FEB-2026		X0708	D/A	LIVE		
0002109019-26-000001	021-572470               	05-FEB-2026		X0708	D	LIVE		
0001309484-26-000002	021-572469               	05-FEB-2026		X0708	D	LIVE		
0002108614-26-000001	021-572468               	05-FEB-2026		X0708	D	LIVE		
0001814554-26-000020	021-572467               	05-FEB-2026		X0708	D	LIVE		
0002109101-26-000001	021-572466               	05-FEB-2026		X0708	D	LIVE		
0001442547-26-000002	021-572465               	05-FEB-2026		X0708	D	LIVE		
0002058802-26-000002	021-541592               	05-FEB-2026		X0708	D/A	LIVE		
0001422816-26-000002	021-572464               	05-FEB-2026		X0708	D	LIVE		
0001540529-26-000002	021-572463               	05-FEB-2026		X0708	D	LIVE		
0001668874-26-000001	021-572462               	05-FEB-2026		X0708	D	LIVE		
0002109306-26-000001	021-572461               	05-FEB-2026		X0708	D	LIVE		
0001321086-26-000001	021-572460               	05-FEB-2026		X0708	D	LIVE		
0002109307-26-000001	021-572459               	05-FEB-2026		X0708	D	LIVE		
0002109635-26-000001	021-572458               	05-FEB-2026		X0708	D	LIVE		
0002109308-26-000001	021-572457               	05-FEB-2026		X0708	D	LIVE		
0002109309-26-000001	021-572456               	05-FEB-2026		X0708	D	LIVE		
0002109310-26-000001	021-572455               	05-FEB-2026		X0708	D	LIVE		
0002109013-26-000001	021-572454               	05-FEB-2026		X0708	D	LIVE		
0000919574-26-000612	021-94477-4N             	05-FEB-2026		X0708	D/A	LIVE		
0002107694-26-000001	021-572453               	05-FEB-2026		X0708	D	LIVE		
0002107699-26-000001	021-572452               	05-FEB-2026		X0708	D	LIVE		
0002107692-26-000001	021-572451               	05-FEB-2026		X0708	D	LIVE		
0002107666-26-000001	021-572450               	05-FEB-2026		X0708	D	LIVE		
0001967033-26-000004	021-572449               	05-FEB-2026		X0708	D	LIVE		
0002107667-26-000001	021-572448               	05-FEB-2026		X0708	D	LIVE		
0002011064-26-000001	021-504617               	05-FEB-2026		X0708	D/A	LIVE		
0001062993-26-000633	021-572447               	05-FEB-2026		X0708	D	LIVE		
0001799746-26-000001	021-572446               	05-FEB-2026		X0708	D	LIVE		
0001822754-26-000001	021-572445               	05-FEB-2026		X0708	D	LIVE		
0002106956-26-000001	021-572444               	05-FEB-2026		X0708	D	LIVE		
0000945621-26-000190	021-457808               	05-FEB-2026		X0708	D/A	LIVE		
0001683168-26-000772	021-572443               	05-FEB-2026	3841	X0708	D	LIVE		
0002106071-26-000001	021-572442               	05-FEB-2026		X0708	D	LIVE		
0002109319-26-000001	021-572441               	05-FEB-2026		X0708	D	LIVE		
0002105276-26-000001	021-572440               	05-FEB-2026		X0708	D	LIVE		
0002109325-26-000001	021-572439               	05-FEB-2026		X0708	D	LIVE		
0002100602-26-000002	021-572438               	05-FEB-2026		X0708	D	LIVE		
0002088972-26-000002	021-572437               	05-FEB-2026		X0708	D	LIVE		
0002099195-26-000002	021-572436               	05-FEB-2026		X0708	D	LIVE		
0000902664-26-000707	021-211328               	05-FEB-2026		X0708	D/A	LIVE		
0002109045-26-000001	021-572435               	05-FEB-2026		X0708	D	LIVE		
0000902664-26-000706	021-211323               	05-FEB-2026		X0708	D/A	LIVE		
0001324427-26-000001	021-572424               	05-FEB-2026		X0708	D	LIVE		
0002089274-26-000001	021-572427               	05-FEB-2026		X0708	D	LIVE		
0001959064-26-000002	021-505665               	05-FEB-2026		X0708	D/A	LIVE		
0002066738-26-000001	021-549996               	05-FEB-2026		X0708	D/A	LIVE		
0002029321-26-000005	021-519832               	05-FEB-2026		X0708	D/A	LIVE		
0002050543-26-000003	021-534414               	05-FEB-2026		X0708	D/A	LIVE		
0001969079-26-000002	021-475866               	05-FEB-2026		X0708	D/A	LIVE		
0001231919-26-000111	021-572428               	05-FEB-2026		X0708	D	LIVE		
0002083520-26-000001	021-560652               	05-FEB-2026		X0708	D/A	LIVE		
0002055904-26-000002	021-572429               	05-FEB-2026		X0708	D	LIVE		
0002108354-26-000003	021-572426               	05-FEB-2026		X0708	D	LIVE		
0001809210-26-000001	021-572432               	05-FEB-2026		X0708	D	LIVE		
0002109451-26-000001	021-572434               	05-FEB-2026		X0708	D	LIVE		
0001710701-26-000001	021-289756               	05-FEB-2026		X0708	D/A	LIVE		
0001012975-26-000109	021-535188               	05-FEB-2026		X0708	D/A	LIVE		
0002011251-26-000001	021-517376               	05-FEB-2026		X0708	D/A	LIVE		
0002055904-26-000003	021-572433               	05-FEB-2026		X0708	D	LIVE		
0002108841-26-000001	021-572425               	05-FEB-2026		X0708	D	LIVE		
0001012975-26-000110	021-535190               	05-FEB-2026		X0708	D/A	LIVE		
0002108952-26-000001	021-572430               	05-FEB-2026		X0708	D	LIVE		
0002109229-26-000001	021-572431               	05-FEB-2026		X0708	D	LIVE		
0002072054-26-000001	021-572423               	04-FEB-2026		X0708	D	LIVE		
0002102906-26-000002	021-572422               	04-FEB-2026		X0708	D	LIVE		
0002107609-26-000001	021-572421               	04-FEB-2026		X0708	D	LIVE		
0002055904-26-000001	021-572420               	04-FEB-2026		X0708	D	LIVE		
0001728443-26-000005	021-572419               	04-FEB-2026		X0708	D	LIVE		
0000911916-26-000007	021-523850               	04-FEB-2026		X0708	D/A	LIVE		
0001833078-26-000014	021-282198               	04-FEB-2026		X0708	D/A	LIVE		
0002067284-26-000003	021-572418               	04-FEB-2026		X0708	D	LIVE		
0002109464-26-000001	021-572417               	04-FEB-2026		X0708	D	LIVE		
0002109303-26-000001	021-572416               	04-FEB-2026		X0708	D	LIVE		
0000905148-26-000501	021-572415               	04-FEB-2026		X0708	D	LIVE		
0002095525-26-000001	021-563410               	04-FEB-2026		X0708	D/A	LIVE		
0001725491-26-000001	021-302968               	04-FEB-2026		X0708	D/A	LIVE		
0002107885-26-000001	021-572414               	04-FEB-2026		X0708	D	LIVE		
0000905148-26-000500	021-572413               	04-FEB-2026		X0708	D	LIVE		
0002109161-26-000001	021-572412               	04-FEB-2026		X0708	D	LIVE		
0002079731-26-000001	021-572411               	04-FEB-2026		X0708	D	LIVE		
0002079813-26-000001	021-572410               	04-FEB-2026		X0708	D	LIVE		
0002108338-26-000001	021-572409               	04-FEB-2026		X0708	D	LIVE		
0002101160-26-000001	021-566799               	04-FEB-2026		X0708	D/A	LIVE		
0001669096-26-000001	021-266260               	04-FEB-2026		X0708	D/A	LIVE		
0000905148-26-000499	021-572408               	04-FEB-2026		X0708	D	LIVE		
0002108832-26-000001	021-572407               	04-FEB-2026		X0708	D	LIVE		
0001539225-26-000003	021-171910               	04-FEB-2026		X0708	D/A	LIVE		
0001519370-26-000005	021-572393               	04-FEB-2026		X0708	D/A	LIVE		
0002109181-26-000001	021-572406               	04-FEB-2026		X0708	D	LIVE		
0001798793-26-000001	021-568025               	04-FEB-2026		X0708	D/A	LIVE		
0002105480-26-000001	021-572405               	04-FEB-2026		X0708	D	LIVE		
0001420108-26-000001	021-572404               	04-FEB-2026	2833	X0708	D	LIVE		
0002109441-26-000001	021-572403               	04-FEB-2026		X0708	D	LIVE		
0002109370-26-000001	021-572402               	04-FEB-2026		X0708	D	LIVE		
0002109495-26-000001	021-572401               	04-FEB-2026		X0708	D	LIVE		
0001493152-26-005104	021-572400               	04-FEB-2026		X0708	D	LIVE		
0001268624-26-000003	021-59885                	04-FEB-2026		X0708	D/A	LIVE		
0002108676-26-000001	021-572399               	04-FEB-2026		X0708	D	LIVE		
0002103825-26-000001	021-572398               	04-FEB-2026		X0708	D	LIVE		
0002040064-26-000002	021-543677               	04-FEB-2026		X0708	D/A	LIVE		
0002106041-26-000001	021-572397               	04-FEB-2026		X0708	D	LIVE		
0001790250-26-000001	021-351238               	04-FEB-2026		X0708	D/A	LIVE		
0002104722-26-000001	021-572396               	04-FEB-2026		X0708	D	LIVE		
0001477932-26-000627	021-572395               	04-FEB-2026		X0708	D	LIVE		
0001735065-26-000001	021-572394               	04-FEB-2026		X0708	D	LIVE		
0002065556-26-000004	021-544646               	04-FEB-2026		X0708	D/A	LIVE		
0001519370-26-000004	021-572393               	04-FEB-2026		X0708	D	LIVE		
0001231919-26-000109	021-572391               	04-FEB-2026		X0708	D	LIVE		
0002097494-26-000002	021-572392               	04-FEB-2026		X0708	D	LIVE		
0002108863-26-000001	021-572390               	04-FEB-2026		X0708	D	LIVE		
0002108862-26-000001	021-572389               	04-FEB-2026		X0708	D	LIVE		
0002065554-26-000004	021-544643               	04-FEB-2026		X0708	D/A	LIVE		
0001297856-26-000003	021-67569                	04-FEB-2026		X0708	D/A	LIVE		
0001899888-26-000003	021-426631               	04-FEB-2026		X0708	D/A	LIVE		
0001744140-26-000003	021-315035               	04-FEB-2026		X0708	D/A	LIVE		
0001744139-26-000003	021-315032               	04-FEB-2026		X0708	D/A	LIVE		
0002074607-26-000001	021-572388               	04-FEB-2026		X0708	D	LIVE		
0001744138-26-000003	021-315029               	04-FEB-2026		X0708	D/A	LIVE		
0001861594-26-000002	021-403590               	04-FEB-2026		X0708	D/A	LIVE		
0002109473-26-000001	021-572387               	04-FEB-2026		X0708	D	LIVE		
0002103873-26-000001	021-572386               	04-FEB-2026		X0708	D	LIVE		
0001539224-26-000003	021-171911               	04-FEB-2026		X0708	D/A	LIVE		
0002109381-26-000001	021-572385               	04-FEB-2026		X0708	D	LIVE		
0002105014-26-000001	021-572384               	04-FEB-2026		X0708	D	LIVE		
0002068670-26-000001	021-572383               	04-FEB-2026		X0708	D	LIVE		
0002109015-26-000001	021-572382               	04-FEB-2026		X0708	D	LIVE		
0001340769-26-000003	021-171913               	04-FEB-2026		X0708	D/A	LIVE		
0002096456-26-000002	021-569745               	04-FEB-2026		X0708	D/A	LIVE		
0002109183-26-000001	021-572381               	04-FEB-2026		X0708	D	LIVE		
0002105008-26-000001	021-572380               	04-FEB-2026		X0708	D	LIVE		
0002103502-26-000001	021-572379               	04-FEB-2026		X0708	D	LIVE		
0002103355-26-000001	021-572378               	04-FEB-2026		X0708	D	LIVE		
0001526475-26-000002	021-572377               	04-FEB-2026	1000	X0708	D	LIVE		
0000902664-26-000696	021-572376               	04-FEB-2026		X0708	D	LIVE		
0002090026-26-000001	021-572375               	04-FEB-2026		X0708	D	LIVE		
0001889042-26-000005	021-572374               	04-FEB-2026		X0708	D	LIVE		
0001873789-26-000003	021-407132               	04-FEB-2026		X0708	D/A	LIVE		
0002104334-26-000002	021-569878               	04-FEB-2026		X0708	D/A	LIVE		
0001013594-26-000148	021-572373               	04-FEB-2026		X0708	D	LIVE		
0002107683-26-000001	021-572372               	04-FEB-2026		X0708	D	LIVE		
0001873787-26-000003	021-407130               	04-FEB-2026		X0708	D/A	LIVE		
0002051999-26-000001	021-572371               	04-FEB-2026		X0708	D	LIVE		
0001741120-26-000003	021-313030               	04-FEB-2026		X0708	D/A	LIVE		
0000912282-26-000246	021-572370               	04-FEB-2026		X0708	D	LIVE		
0001679254-26-000003	021-267733               	04-FEB-2026		X0708	D/A	LIVE		
0001560727-26-000003	021-186154               	04-FEB-2026		X0708	D/A	LIVE		
0002026113-26-000004	021-572279               	04-FEB-2026		X0708	D/A	LIVE		
0001535350-26-000003	021-169137               	04-FEB-2026		X0708	D/A	LIVE		
0002099566-26-000004	021-572369               	04-FEB-2026		X0708	D	LIVE		
0001740060-26-000001	021-572368               	04-FEB-2026		X0708	D	LIVE		
0001023656-26-000001	021-572367               	04-FEB-2026		X0708	D	LIVE		
0002107675-26-000001	021-572366               	04-FEB-2026		X0708	D	LIVE		
0002105049-26-000002	021-572193               	04-FEB-2026		X0708	D/A	LIVE		
0002108950-26-000001	021-572365               	04-FEB-2026		X0708	D	LIVE		
0002060755-26-000011	021-572364               	04-FEB-2026	3842	X0708	D	LIVE		
0001405778-26-000005	021-572363               	04-FEB-2026		X0708	D	LIVE		
0002109206-26-000001	021-572362               	04-FEB-2026		X0708	D	LIVE		
0002107396-26-000002	021-572361               	04-FEB-2026		X0708	D	LIVE		
0002107396-26-000001	021-572360               	04-FEB-2026		X0708	D	LIVE		
0001093094-26-000011	021-540289               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000082	021-419836               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000081	021-383010               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000080	021-362786               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000079	021-344210               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000078	021-248127               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000077	021-219345               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000076	021-130912               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000075	021-112911               	04-FEB-2026		X0708	D/A	LIVE		
0001405086-26-000074	021-112921               	04-FEB-2026		X0708	D/A	LIVE		
0002109282-26-000001	021-572359               	04-FEB-2026		X0708	D	LIVE		
0002107678-26-000001	021-572358               	04-FEB-2026		X0708	D	LIVE		
0002052423-26-000002	021-572357               	04-FEB-2026		X0708	D	LIVE		
0002109001-26-000001	021-572356               	04-FEB-2026		X0708	D	LIVE		
0002109430-26-000001	021-572355               	04-FEB-2026		X0708	D	LIVE		
0002017281-26-000001	021-537260               	04-FEB-2026		X0708	D/A	LIVE		
0000919574-26-000604	021-434412               	04-FEB-2026		X0708	D/A	LIVE		
0002107640-26-000001	021-572354               	04-FEB-2026		X0708	D	LIVE		
0002109153-26-000001	021-572353               	04-FEB-2026		X0708	D	LIVE		
0002108954-26-000001	021-572352               	04-FEB-2026		X0708	D	LIVE		
0001221469-26-000001	021-153063               	04-FEB-2026		X0708	D/A	LIVE		
0002108987-26-000001	021-572351               	04-FEB-2026		X0708	D	LIVE		
0002109354-26-000001	021-572350               	04-FEB-2026		X0708	D	LIVE		
0001315863-26-000118	021-88588                	04-FEB-2026		X0708	D/A	LIVE		
0001910163-26-000001	021-432903               	04-FEB-2026		X0708	D/A	LIVE		
0002106647-26-000001	021-572349               	04-FEB-2026		X0708	D	LIVE		
0002109243-26-000001	021-572348               	04-FEB-2026		X0708	D	LIVE		
0001270166-26-000001	021-60215                	04-FEB-2026		X0708	D/A	LIVE		
0002097315-26-000001	021-572347               	04-FEB-2026		X0708	D	LIVE		
0002100790-26-000001	021-572346               	04-FEB-2026		X0708	D	LIVE		
0002098306-26-000001	021-572345               	04-FEB-2026		X0708	D	LIVE		
0002099973-26-000001	021-572344               	04-FEB-2026		X0708	D	LIVE		
0002103986-26-000004	021-572343               	04-FEB-2026		X0708	D	LIVE		
0002051261-26-000001	021-537375               	04-FEB-2026		X0708	D/A	LIVE		
0002104465-26-000002	021-570424               	04-FEB-2026		X0708	D/A	LIVE		
0001315863-26-000117	021-537390               	04-FEB-2026		X0708	D/A	LIVE		
0001361105-26-000001	021-89056                	04-FEB-2026		X0708	D/A	LIVE		
0002107435-26-000002	021-571647               	04-FEB-2026		X0708	D/A	LIVE		
0002109359-26-000001	021-572342               	04-FEB-2026		X0708	D	LIVE		
0001315863-26-000116	021-473951               	04-FEB-2026		X0708	D/A	LIVE		
0002108953-26-000001	021-572341               	04-FEB-2026		X0708	D	LIVE		
0002107937-26-000001	021-572340               	04-FEB-2026		X0708	D	LIVE		
0000945621-26-000149	021-572339               	04-FEB-2026		X0708	D	LIVE		
0002109054-26-000001	021-572338               	04-FEB-2026		X0708	D	LIVE		
0002109362-26-000001	021-572337               	04-FEB-2026		X0708	D	LIVE		
0002068047-26-000001	021-545767               	04-FEB-2026		X0708	D/A	LIVE		
0002107826-26-000001	021-572336               	04-FEB-2026		X0708	D	LIVE		
0002109335-26-000001	021-572335               	04-FEB-2026		X0708	D	LIVE		
0002109284-26-000001	021-572334               	04-FEB-2026		X0708	D	LIVE		
0002107985-26-000001	021-572333               	04-FEB-2026		X0708	D	LIVE		
0001566114-26-000011	021-572332               	04-FEB-2026		X0708	D	LIVE		
0002109331-26-000001	021-572331               	04-FEB-2026		X0708	D	LIVE		
0001662839-26-000001	021-254532               	04-FEB-2026		X0708	D/A	LIVE		
0001662840-26-000001	021-254534               	04-FEB-2026		X0708	D/A	LIVE		
0000926877-26-000001	021-537254               	04-FEB-2026		X0708	D/A	LIVE		
0002107322-26-000002	021-572330               	04-FEB-2026		X0708	D	LIVE		
0001726411-26-000002	021-462033               	04-FEB-2026		X0708	D/A	LIVE		
0002060639-26-000001	021-541095               	04-FEB-2026		X0708	D/A	LIVE		
0001013594-26-000141	021-393778               	04-FEB-2026		X0708	D/A	LIVE		
0002107322-26-000001	021-572329               	04-FEB-2026		X0708	D	LIVE		
0002107363-26-000001	021-572328               	04-FEB-2026		X0708	D	LIVE		
0002104560-26-000001	021-572327               	04-FEB-2026		X0708	D	LIVE		
0002107288-26-000001	021-572326               	04-FEB-2026		X0708	D	LIVE		
0002109166-26-000001	021-572325               	04-FEB-2026		X0708	D	LIVE		
0002107287-26-000001	021-572324               	04-FEB-2026		X0708	D	LIVE		
0002109163-26-000001	021-572323               	04-FEB-2026		X0708	D	LIVE		
0002108973-26-000001	021-572322               	04-FEB-2026		X0708	D	LIVE		
0002108070-26-000001	021-572321               	04-FEB-2026		X0708	D	LIVE		
0002109290-26-000001	021-572320               	04-FEB-2026		X0708	D	LIVE		
0002094106-26-000001	021-572319               	04-FEB-2026		X0708	D	LIVE		
0002108117-26-000002	021-572318               	04-FEB-2026		X0708	D	LIVE		
0002109062-26-000001	021-572317               	04-FEB-2026		X0708	D	LIVE		
0002104526-26-000001	021-572316               	04-FEB-2026		X0708	D	LIVE		
0001042167-26-000006	021-572315               	04-FEB-2026		X0708	D	LIVE		
0002109279-26-000001	021-572314               	04-FEB-2026		X0708	D	LIVE		
0002106300-26-000002	021-571254               	04-FEB-2026		X0708	D/A	LIVE		
0002109281-26-000001	021-572313               	04-FEB-2026		X0708	D	LIVE		
0002054851-26-000001	021-537676               	04-FEB-2026		X0708	D/A	LIVE		
0002109264-26-000001	021-572312               	04-FEB-2026		X0708	D	LIVE		
0002108924-26-000001	021-572311               	04-FEB-2026		X0708	D	LIVE		
0001013594-26-000139	021-537303               	04-FEB-2026		X0708	D/A	LIVE		
0001945868-26-000002	021-475304               	04-FEB-2026		X0708	D/A	LIVE		
0002109010-26-000001	021-572310               	04-FEB-2026		X0708	D	LIVE		
0002109269-26-000001	021-572309               	04-FEB-2026		X0708	D	LIVE		
0002031545-26-000001	021-537256               	04-FEB-2026		X0708	D/A	LIVE		
0002106471-26-000001	021-572308               	04-FEB-2026		X0708	D	LIVE		
0001437749-26-002880	021-572307               	04-FEB-2026		X0708	D	LIVE		
0001014108-26-000008	021-572306               	04-FEB-2026		X0708	D	LIVE		
0002108799-26-000003	021-572305               	04-FEB-2026		X0708	D	LIVE		
0000902664-26-000687	021-537246               	04-FEB-2026		X0708	D/A	LIVE		
0000902664-26-000686	021-537247               	04-FEB-2026		X0708	D/A	LIVE		
0002106030-26-000001	021-572304               	04-FEB-2026		X0708	D	LIVE		
0002105185-26-000001	021-572303               	04-FEB-2026		X0708	D	LIVE		
0002103018-26-000002	021-572302               	04-FEB-2026		X0708	D	LIVE		
0000902664-26-000685	021-537266               	04-FEB-2026		X0708	D/A	LIVE		
0002108928-26-000001	021-572301               	04-FEB-2026		X0708	D	LIVE		
0002109003-26-000001	021-572300               	04-FEB-2026		X0708	D	LIVE		
0002089959-26-000002	021-572299               	04-FEB-2026		X0708	D	LIVE		
0001012975-26-000108	021-572293               	04-FEB-2026		X0708	D	LIVE		
0002108339-26-000001	021-572291               	04-FEB-2026		X0708	D	LIVE		
0001997179-26-000001	021-572278               	04-FEB-2026		X0708	D	LIVE		
0002026113-26-000003	021-572279               	04-FEB-2026		X0708	D	LIVE		
0002107631-26-000001	021-572280               	04-FEB-2026		X0708	D	LIVE		
0002106556-26-000001	021-572283               	04-FEB-2026		X0708	D	LIVE		
0001796263-26-000001	021-359644               	04-FEB-2026		X0708	D/A	LIVE		
0002104541-26-000002	021-572289               	04-FEB-2026		X0708	D	LIVE		
0001983829-26-000001	021-572285               	04-FEB-2026		X0708	D	LIVE		
0002108737-26-000002	021-572298               	04-FEB-2026		X0708	D	LIVE		
0002108349-26-000001	021-572297               	04-FEB-2026		X0708	D	LIVE		
0002105494-26-000001	021-572292               	04-FEB-2026		X0708	D	LIVE		
0001470831-26-000082	021-516233               	04-FEB-2026		X0708	D/A	LIVE		
0002108627-26-000001	021-572284               	04-FEB-2026		X0708	D	LIVE		
0001859185-26-000001	021-397405               	04-FEB-2026		X0708	D/A	LIVE		
0002055844-26-000001	021-537857               	04-FEB-2026		X0708	D/A	LIVE		
0002108342-26-000001	021-572296               	04-FEB-2026		X0708	D	LIVE		
0001796260-26-000001	021-359658               	04-FEB-2026		X0708	D/A	LIVE		
0002080612-26-000005	021-572277               	04-FEB-2026		X0708	D	LIVE		
0002108625-26-000001	021-572282               	04-FEB-2026		X0708	D	LIVE		
0002106871-26-000002	021-572288               	04-FEB-2026		X0708	D	LIVE		
0002100663-26-000002	021-572286               	04-FEB-2026		X0708	D	LIVE		
0002052383-26-000001	021-535943               	04-FEB-2026		X0708	D/A	LIVE		
0001372702-26-000001	021-474283               	04-FEB-2026		X0708	D/A	LIVE		
0002103005-26-000002	021-572281               	04-FEB-2026		X0708	D	LIVE		
0002106566-26-000001	021-572294               	04-FEB-2026		X0708	D	LIVE		
0001796259-26-000001	021-359655               	04-FEB-2026		X0708	D/A	LIVE		
0001911044-26-000005	021-434963               	04-FEB-2026		X0708	D/A	LIVE		
0001096906-26-000193	021-572295               	04-FEB-2026		X0708	D	LIVE		
0002086778-26-000001	021-572290               	04-FEB-2026		X0708	D	LIVE		
0002099079-26-000002	021-572287               	04-FEB-2026		X0708	D	LIVE		
0001867613-26-000002	021-572276               	03-FEB-2026		X0708	D	LIVE		
0002086749-26-000001	021-572275               	03-FEB-2026		X0708	D	LIVE		
0002090126-26-000001	021-560049               	03-FEB-2026		X0708	D/A	LIVE		
0002053253-26-000001	021-537110               	03-FEB-2026		X0708	D/A	LIVE		
0002088251-26-000003	021-572274               	03-FEB-2026		X0708	D	LIVE		
0002108174-26-000001	021-572273               	03-FEB-2026		X0708	D	LIVE		
0001042167-26-000005	021-572272               	03-FEB-2026		X0708	D	LIVE		
0002107002-26-000001	021-572271               	03-FEB-2026		X0708	D	LIVE		
0001213900-26-011596	021-572270               	03-FEB-2026		X0708	D	LIVE		
0002039786-26-000002	021-526367               	03-FEB-2026		X0708	D/A	LIVE		
0002106794-26-000001	021-572269               	03-FEB-2026		X0708	D	LIVE		
0002108718-26-000001	021-572268               	03-FEB-2026		X0708	D	LIVE		
0001859192-26-000001	021-418488               	03-FEB-2026		X0708	D/A	LIVE		
0002039787-26-000002	021-527621               	03-FEB-2026		X0708	D/A	LIVE		
0002087654-26-000001	021-561826               	03-FEB-2026		X0708	D/A	LIVE		
0001814554-26-000018	021-319308               	03-FEB-2026		X0708	D/A	LIVE		
0001756601-26-000002	021-324090               	03-FEB-2026		X0708	D/A	LIVE		
0002109008-26-000001	021-572267               	03-FEB-2026		X0708	D	LIVE		
0002099441-26-000001	021-572266               	03-FEB-2026		X0708	D	LIVE		
0002097515-26-000001	021-572265               	03-FEB-2026		X0708	D	LIVE		
0002107649-26-000002	021-572264               	03-FEB-2026		X0708	D	LIVE		
0002001954-26-000003	021-572263               	03-FEB-2026		X0708	D	LIVE		
0002102744-26-000003	021-572262               	03-FEB-2026		X0708	D	LIVE		
0002095294-26-000001	021-563283               	03-FEB-2026		X0708	D/A	LIVE		
0002107831-26-000001	021-572261               	03-FEB-2026		X0708	D	LIVE		
0002105403-26-000002	021-572260               	03-FEB-2026		X0708	D	LIVE		
0002107827-26-000001	021-572259               	03-FEB-2026		X0708	D	LIVE		
0001894852-26-000001	021-422622               	03-FEB-2026		X0708	D/A	LIVE		
0002096142-26-000002	021-572258               	03-FEB-2026		X0708	D	LIVE		
0001899941-26-000001	021-572257               	03-FEB-2026		X0708	D	LIVE		
0002108240-26-000001	021-572256               	03-FEB-2026		X0708	D	LIVE		
0000905148-26-000474	021-537201               	03-FEB-2026		X0708	D/A	LIVE		
0002107837-26-000001	021-572255               	03-FEB-2026		X0708	D	LIVE		
0000950142-26-000295	021-536692               	03-FEB-2026		X0708	D/A	LIVE		
0001930810-26-000003	021-572254               	03-FEB-2026		X0708	D	LIVE		
0002107806-26-000001	021-572253               	03-FEB-2026		X0708	D	LIVE		
0002055365-26-000001	021-537587               	03-FEB-2026		X0708	D/A	LIVE		
0002106168-26-000001	021-572252               	03-FEB-2026		X0708	D	LIVE		
0002094145-26-000004	021-563482               	03-FEB-2026		X0708	D/A	LIVE		
0002067151-26-000002	021-572251               	03-FEB-2026		X0708	D	LIVE		
0000929638-26-000459	021-536832               	03-FEB-2026		X0708	D/A	LIVE		
0001808172-26-000001	021-572250               	03-FEB-2026		X0708	D	LIVE		
0001936126-26-000001	021-572249               	03-FEB-2026		X0708	D	LIVE		
0000929638-26-000458	021-536833               	03-FEB-2026		X0708	D/A	LIVE		
0001536107-26-000003	021-172760               	03-FEB-2026		X0708	D/A	LIVE		
0002108407-26-000001	021-572248               	03-FEB-2026		X0708	D	LIVE		
