ACCESSIONNUMBER	INDUSTRYGROUPTYPE	INVESTMENTFUNDTYPE	IS40ACT	REVENUERANGE	AGGREGATENETASSETVALUERANGE	FEDERALEXEMPTIONS_ITEMS_LIST	ISAMENDMENT	PREVIOUSACCESSIONNUMBER	SALE_DATE	YETTOOCCUR	MORETHANONEYEAR	ISEQUITYTYPE	ISDEBTTYPE	ISOPTIONTOACQUIRETYPE	ISSECURITYTOBEACQUIREDTYPE	ISPOOLEDINVESTMENTFUNDTYPE	ISTENANTINCOMMONTYPE	ISMINERALPROPERTYTYPE	ISOTHERTYPE	DESCRIPTIONOFOTHERTYPE	ISBUSINESSCOMBINATIONTRANS	BUSCOMBCLARIFICATIONOFRESP	MINIMUMINVESTMENTACCEPTED	OVER100RECIPIENTFLAG	TOTALOFFERINGAMOUNT	TOTALAMOUNTSOLD	TOTALREMAINING	SALESAMTCLARIFICATIONOFRESP	HASNONACCREDITEDINVESTORS	NUMBERNONACCREDITEDINVESTORS	TOTALNUMBERALREADYINVESTED	SALESCOMM_DOLLARAMOUNT	SALESCOMM_ISESTIMATE	FINDERSFEE_DOLLARAMOUNT	FINDERSFEE_ISESTIMATE	FINDERFEECLARIFICATIONOFRESP	GROSSPROCEEDSUSED_DOLLARAMOUNT	GROSSPROCEEDSUSED_ISESTIMATE	GROSSPROCEEDSUSED_CLAROFRESP	AUTHORIZEDREPRESENTATIVE
0002072423-25-000001	Other Banking and Financial Services			Decline to Disclose		06c	false		2025-06-02		false	true									false		25000		Indefinite	25000	Indefinite		false		1	0		0			0			false
0000919574-25-003561	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true		false
0002071315-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Not Applicable		06b, 3C, 3C.7	false		2025-05-30		false					true					false		0		12700000	12700000	0		false		15	0		0			0			false
0001500620-25-000002	Other			No Revenues		06b	false		2025-06-09		true	true		true							false		0		565633	210914	354719	Exchange Rate:CA$1 = US$0.73 Total Offering equals price of Units (9,587,000 x US$0.022) plus total exercise price of underlying warrants (9,587,000 x US$0.037). There is no assurance that the warrants, expiring June 9, 2028, will be exercised.	false		13	0		0			0			false
0002071865-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002072118-25-000001	Residential			Decline to Disclose		06c	false		2025-05-29		false	true									false		25000		5900000	135000	5765000		true	0	3	0		0			0			false
0002062773-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002066506-25-000002	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2025-06-02		true					true					false		0		Indefinite	3250000	Indefinite		false		1	0		0			0			false
0002069699-25-000015	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0002024179-24-000024	2018-02-01		true					true					false		100000		Indefinite	101268500	Indefinite		false		314	60151	true	0	true		0	true		false
0002071524-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-05-28		false					true					false		0		7150000	7150000	0		false		5	0		0			0			false
0002061602-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002062171-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002072173-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		703500	703500	0		false		9	0		0			12501		This amount represents a cost to cover fund organizational and operating expenses	false
0002067299-25-000001	Other			$5,000,001 - $25,000,000		06b	false		2025-06-10		false		true								false		25000		1500000	500000	1000000		true	0	18	0		0			0			false
0002061599-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002061601-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002072180-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		1057442	1057442	0		false		40	0		0			12500		This amount represents a cost to cover fund organizational and operating expenses.	false
0001814624-25-000003	REITS and Finance			Decline to Disclose		06c	true	0001814624-20-000001	2020-07-15		true	true				true					false		100000		25000000	700000	24300000		false		2	0		0			0			false
0002061603-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true			true	Limited Partnership Interests	false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0002072175-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		651029	651029	0		false		25	0		0			13500		This amount represents a cost to cover fund organizational and operating expenses.	false
0002072221-25-000002	Other			$25,000,001 - $100,000,000		06b	true	0002072221-25-000001	2025-06-06		false	true									false		87000		2300000	2300000	0	Amendment corrects clerical error in original Form D filing.	false		4	0		0			2300000		The funds are expected to be used to simultaneously redeem units held by (i) David Kelly and (ii) a trust, for which Arnold Jung serves as the Trustee.	false
0002072177-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		967200	967200	0		false		7	0		0			12501		This amount represents a cost to cover fund organizational and operating expenses.	false
0002072066-25-000001	Other Real Estate			Not Applicable		06b	false		2025-05-23		false	true									false		25000		6000000	300000	5700000		false		2	0		0			15000		The Manager shall be entitled to a developer fee equal to 5%. Of that fee a certain percentage will go to the officers and persons running the business.	false
0002072178-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		2000000	2000000	0		false		4	0		0			12500		This amount represents a cost to cover fund organizational and operating expenses.	false
0000935836-25-000421	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0000935836-25-000092	2025-05-01		true	true				true			true	Limited Partner Interests	false		500000		Indefinite	3451500	Indefinite		false		7	0	true	0	true		0	true	None, although the general partner of the issuer receives a management fee and carried interest distribution.	false
0002040305-25-000002	Residential			Decline to Disclose		06b	true	0002040305-24-000001	2024-10-03		false	true									false		25000		56029735	55803095	226640		false		131	2801487	true	0	true		4792804	true	Estimate of certain fees, including Dealer Fee, Placement Agent Fee, O&O Expenses, Acquisition Fee and Reimbursement of Acquisition and Financing that may accrue to one or more related persons.	false
0001761782-25-000002	Other Technology			Decline to Disclose		06b	false		2025-05-28		false	true									false		0		32334054	22832847	9501207	Includes conversion of previously outstanding convertible promissory notes.	false		6	0		0			0			false
0002071333-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b	false		2025-05-29		false					true					false		15000		Indefinite	14635000	Indefinite		false		45	0		0			0			false
0002072179-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		0		187500	187500	0		false		26	0		0			3750		This amount represents a cost to cover fund organizational and operating expenses.	false
0002049794-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	false		2025-06-01		true					true					false		1000000		Indefinite	30000000	Indefinite		false		1	0		0			0			false
0001729963-25-000002	Pharmaceuticals			Decline to Disclose		06b	false		2025-05-27		false	true		true							false		0		25037500	10037500	15000000		false		1	0		0			0			false
0002071985-25-000001	Residential			$5,000,001 - $25,000,000		06c	false		2025-05-27		false	true									false		25000		1700000	1700000	0		false		21	0		0			0			false
0002071865-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0	true	0		Sales compensation to be determined following the completion of the offering.	0			false
0002065892-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false		2025-06-05		false	true				true					false		0		Indefinite	14050000	Indefinite		false		19	0		0			0			false
0002072085-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	true					true					false		250000		Indefinite	0	Indefinite		false		0	0		0			0			false
0002029321-25-000002	Other Real Estate			Decline to Disclose		06b	true	0002029321-24-000001	2024-07-18		false	true									false		250000		77202071	51852907	25349164		false		93	6098964	true	0	true		1794901	true	Estimate of certain fees, including Organization and Offering Expenses and reimbursement for acquisition costs that may accrue to one or more related persons.	false
0002072221-25-000001	Other			$25,000,001 - $100,000,000		06b	false		2025-06-06		false	true									false		87000		1300000	1300000	0		false		4	0		0			1300000		The funds are expected to be used to simultaneously redeem units held by (i) David Kelly and (ii) a trust, for which Arnold Jung serves as the Trustee.	false
0002072052-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-27		false					true					false		20000		Indefinite	1812600	Indefinite		false		15	143408	true	0	true		36252	true	Represents a Management Fee payable to Greenbird Intelligence Management LLC.	false
0000935836-25-000420	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000935836-24-000455	2024-07-01		true	true				true			true	Limited Partner Interests	false		5000000		Indefinite	5250000	Indefinite		false		2	0	true	0	true		0	true	None, although the general partner of the issuer receives a performance allocation and the investment adviser to the issuer receives investment management fees.	false
0001874698-25-000002	Other Technology			Decline to Disclose		06b	false		2025-05-28		false	true		true	true						false		0		53749933	52186943	1562990		false		91	0		0			0			false
0002028404-25-000001	Other Health Care			Decline to Disclose		06b	true	0001723008-25-000001	2024-12-23		false	true									false		0		53300905	53300905	0		false		37	0		0			0			false
0000935836-25-000419	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000935836-24-000459	2024-07-01		true	true				true			true	Limited Partner Interests	false		5000000		Indefinite	261175000	Indefinite		false		34	0	true	0	true		0		None, although the general partner of the issuer receives a performance allocation and the investment adviser to the issuer receives investment management fees.	false
0001814554-25-000039	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c	false		2023-04-04		true	true									false		100000		250000000	175000	249825000		false		3	0		0			0			false
0002068859-25-000001	Other			No Revenues		06b	false			true	false								true	Limited partnership interests in White Canvas Broadway Limited Partnership, a theatrical production company.	false		25000		6900000	0	6900000		false		0	0		0			0			false
0002072105-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.1	false		2025-06-02		false	true				true					false		0		Indefinite	500000	Indefinite		false		1	0		0			0			false
0002072028-25-000001	Other Banking and Financial Services			Decline to Disclose		06b	false		2025-05-29		false	true									true		0		148389885	148389885	0		false		88	0		0			0			false
0002072380-25-000001	Other Technology			Decline to Disclose		06b	false		2025-05-27		false		true								false		1		1250000	1000000	250000	This filing covers the sale and issuance of SAFEs.	false		1	0		0			0			false
0002072176-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	false			true	false					true					false		5000000		Indefinite	0	Indefinite		false		0	0		0			0			false
0001721944-25-000004	Commercial			Decline to Disclose		06b	false			true	false	true									false		1000		11600000	0	11600000		false		0	0		0			1000000	true	Reimbursement of Woodside Health Bryan, LLC, owned by Related Persons (RPs), or to RPs directly for mtg applic fees, real estate comm, escrow, diligence, travel & misc out of pocket expenses and legal fees to Sonkin & Koberna (employs an RP).	false
0002072065-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	3C, 3C.7	false		2025-06-01		false					true					false		0		Indefinite	300000000	Indefinite		false		2	0		0			0			false
0001696992-25-000006	Other Health Care			Decline to Disclose		06b	false		2025-05-28		false	true		true	true						false		0		86613666	43935077	42678589		false		87	0		0			0			false
0000944075-25-000046	Manufacturing			Decline to Disclose		06b	false		2025-05-30		false		true						true	Common stock issuable upon conversion of the notes	false		25000		1500000	1500000	0		true	1	10	0		0			0			false
0001717935-25-000005	Investing			Decline to Disclose		06b	false		2025-04-11		false	true	true								false		0		11749021	11749016	5		false		24	0		0			0			false
0001952068-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06c, 3C, 3C.7	true	0001952068-22-000001	2022-11-10		true					true					false		0		125000000	125000000	0		false		162	0		0			0	true	THE ISSUER'S GENERAL PARTNER, OR AN AFFILIATE OF THE ISSUER'S GENERAL PARTNER, MAY BE ENTITLED TO RECEIVE A MANAGEMENT FEE IN ACCORDANCE WITH THE ISSUER'S GOVERNING DOCUMENTATION, AS AMENDED FROM TIME TO TIME.	false
0001683168-25-004396	Other Technology			Decline to Disclose		06b	false		2025-05-28		false			true	true						false		0		4941249	4941249	0		false		7	0		0			0			false
0002071849-25-000001	Other			Decline to Disclose		06b	false			true	false	true									false		3000		14000000	0	14000000		false		0	0		0			0	true		false
0002049664-25-000002	Other Technology			Decline to Disclose		06b	true	0002049664-24-000002	2024-12-10		false	true									false		0		10179672	10179672	0		false		6	0		0			0			false
0001924082-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1	true	0001924082-23-000002		true	true					true			true	Participating Shares	false		0		Indefinite	0	Indefinite		false		0	0	true	0	true		0	true	Delta Accumulation, LLC and certain persons listed in Item 3 may receive a management fee based on the value of the issuer's assets and/or a performance-based fee based on the issuer's profits.	false
0002071523-25-000002	Other Banking and Financial Services			Decline to Disclose		06b	false			true	false			true							false		10000		Indefinite	230000	Indefinite		false		0	0		0			0			false
0002072078-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	false			true	true					true					false		0		Indefinite	0	Indefinite		false		0	3000000	true	0			0			false
0002070978-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001974800-25-000002	Other Banking and Financial Services			Decline to Disclose		06b	false		2025-06-04		false	true									false		0		4000000	2000000	2000000		false		1	0		0			0	true		false
0001889358-25-000004	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b	true	0001567619-21-018568	2021-10-15		false					true					false		3620225		Indefinite	12815596	Indefinite	This amendment is being filed solely to correct a scrivener's error regarding the identity of the Issuer which in turn requires update of its address & related parties. Offering & sales amounts reflect US amounts sold at intial close on 10/15/2021.	false		2	0		256311	true	2% of the Total Amount Sold	0			false
0002039832-25-000001	Telecommunications			Decline to Disclose		06b	true	0002039832-24-000002	2024-09-27		true	true									false		0		Indefinite	1336300	Indefinite		false		14	0		0			0			false
0001297838-25-000001	Oil and Gas			Decline to Disclose		06b	true	0001297838-24-000001	2019-06-28		true	true									false		0		Indefinite	19683795	Indefinite		false		122	0		0			0			false
0002007560-25-000028	Residential			Decline to Disclose		06b, 3C, 3C.5	false		2025-05-30		false	true				true					false		0		15968127	15968127	0		true	12	104	0	true	0	true		1479522	true	Acquisition Fee and Equity Management Fee.	false
0002067531-25-000002	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	true	0002067531-25-000001		true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0			false
0001342344-25-000001	Other Real Estate			Decline to Disclose		06b	true	0001342344-24-000001	2019-06-28		true	true									false		0		Indefinite	18583795	Indefinite		false		120	0		0			0			false
0001780603-25-000001	Other Real Estate			Decline to Disclose		06b	true	0001780603-24-000001	2019-06-28		true	true									false		0		Indefinite	19083795	Indefinite		false		121	0		0			0			false
0001814812-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001814812-24-000001	2020-06-30		true					true					false		0		Indefinite	14980606	Indefinite		false		104	0		0			0			false
0002071276-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-04-25		false					true					false		10000		1205000	1205000	0		false		27	0		0			0			false
0001780475-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.7	true	0001780475-24-000001	2019-06-28		true					true					false		0		Indefinite	17084043	Indefinite		false		106	0		0			0			false
0002070063-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false			true	false	true				true					false		0		Indefinite	0	Indefinite		false		0	0		0			0	true		false
0002072346-25-000002	Commercial			Decline to Disclose		06b	false			true	false	true									false		50000		2000000	2000000	0		true	0	0	0		0			0			false
0001946732-25-000003	Computers			Decline to Disclose		06b	false		2025-04-25		false		true						true	convertible promissory note	false		500000		1750000	750000	1000000		false		1	0		0			0			false
0001578808-25-000004	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0000899140-25-000745	2013-06-01		true	true				true					false		0		Indefinite	300281519	Indefinite		false		421	0	true	0	true		0	true	Issuer and Related Persons are not paid a fee in connection with the offering of interests in the Issuer. Certain Related Persons may be paid other fees by the Issuer and/or investors in the Issuer.	true
0002072346-25-000001	Commercial			Decline to Disclose		06b	false			true	false	true									false		100000		7500000	7500000	0		true	0	0	0		0			0			false
0002071158-25-000001	Residential			Decline to Disclose		06c	false			true	false	true				true					false		0		6600000	0	6600000		false		0	0	true	0	true		0	true	The Managing Member of the Issuer is entitled to a management fee, acquisition fee and performance allocation. The management fee, acquisition fee and performance allocation are described in the Issuer's confidential offering materials.	false
0001779452-25-000002	Other			Decline to Disclose		06b	true	0001779452-24-000001	2019-05-29		true	true									false		0		Indefinite	84000	Indefinite		false		36	0		0			0			false
0002071733-25-000001	Investing			Decline to Disclose		06b	false		2023-12-01		true	true	true								false		10000		3000000	70000	2930000		false		3	0		0			0			false
0001977037-25-000007	Other Technology			Decline to Disclose		06b	false		2022-03-25		false	true									false		0		51499964	51499964	0		false		15	0		0			0			false
0001974597-25-000003	Pooled Investment Fund	Private Equity Fund	false	No Revenues		06b, 3C, 3C.1	false			true	false					true					false		10000		2000000	0	2000000		false		0	0	true	0			0			false
0001874698-25-000001	Other Technology			Decline to Disclose		06b	false		2020-05-20		false	true									false		0		34499989	34499989	0		false		10	0		0			0			false
0002068710-25-000004	Residential			No Revenues		06c	false		2025-05-18		false	true									false		50000		4400000	2050000	2350000		false		32	0		0			128500		Sponsorship Fees	false
0002071950-25-000001	Other			Decline to Disclose		06b	false		2025-05-30		false		true								false		100000		8000000	1350000	6650000		false		2	0		0			0			false
0001873066-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.5, 3C.7	true	0001873066-24-000001	2021-07-15		true	true				true					false		0		Indefinite	1738829228	Indefinite	The total amount sold is aggregated among the Issuer and its related funds.	false		13	100000	true	12000	true	The issuer does not bear the expense of any commissions or finders' fees with respect to the services of Hines Securities, Inc.	0		"An affiliate of the GP of the Issuer is entitled to a performance allocation (""PA""). The alternative investment fund manager is entitled to an asset management fee (""AMF""). The PA and AMF are fully discussed in Issuer's confidential offering materials."	false
0001833410-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.5, 3C.7	true	0001833410-24-000001	2020-11-24		true	true				true					false		0		Indefinite	1738829228	Indefinite	The total amount sold is aggregated among the Issuer and its related funds.	false		10	0		0		The issuer does not bear the expense of any commissions or finders' fees with respect to the services of Hines Securities, Inc.	0		"An affiliate of the GP of the Issuer is entitled to a performance allocation (""PA""). The GP is entitled to an asset management fee (""AMF""). The PA and AMF are fully discussed in Issuer's confidential offering materials."	false
0001873486-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.5, 3C.7	true	0001873486-24-000001	2021-08-09		true	true				true					false		0		Indefinite	1738829228	Indefinite	The total amount sold is aggregated among the Issuer and its related funds.	false		10	100000	true	12000	true	The issuer does not bear the expense of any commissions or finders' fees with respect to the services of Hines Securities, Inc.	0		"An affiliate of the GP of the Issuer is entitled to a performance allocation (""PA""). The alternative investment fund manager is entitled to an asset management fee (""AMF""). The PA and AMF are fully discussed in Issuer's confidential offering materials."	false
0001898141-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06c, 3C, 3C.5, 3C.7	true	0001898141-24-000001	2021-12-20		true	true	true			true					false		0		Indefinite	145975000	Indefinite		false		6	0	true	0	true	The issuer does not bear the expense of any commissions or finders' fees with respect to the services of Hines Securities, Inc.	0		"An affiliate of the GP of the Issuer is entitled to a performance allocation (""PA""). The GP is entitled to an asset management fee (""AMF""). The PA and AMF are fully discussed in Issuer's confidential offering materials."	false
0002026538-25-000003	Other Real Estate			Decline to Disclose		06b	true	0002026538-24-000001	2024-07-10		true	true									false		250000		15000000	2780000	12220000		false		6	0		0			750000	true		false
0002072195-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-03		false					true					false		25000		150000	150000	0		false		4	0		0			0			false
0002072307-25-000001	Other Technology			Decline to Disclose		06b	false		2025-06-05		false								true	Convertible Promissory Note	false		100000		5500000	645000	4855000	Item 11 Clarification: The Issuer reserves the right to waive the minimum investment requirement as to any investor in its sole discretion.	false		5	0		0			0			false
0002072259-25-000001	Commercial			Decline to Disclose		06c, 3C, 3C.5	false			true	true	true	true			true					false		50000		5000000	0	5000000		false		0	0		0			0			false
0002072193-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-03		false					true					false		5000		25000	25000	0		false		4	0		0			0			false
0002024908-25-000020	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001926276-22-000001	2022-06-01		true					true					false		1000000		Indefinite	107500000	Indefinite		false		19	0		0			0			false
0002072206-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-02		false					true					false		113236		339437	339437	0		false		2	0		0			5500	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002043437-25-000003	Other Technology			Decline to Disclose		06b	false		2024-11-07		false	true		true							false		30000		1800000	730000	1070000		false		4	73000	true	0			0			false
0002072203-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		1000		115780	115780	0		false		54	0		0			10000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002070966-25-000001	Other			Decline to Disclose		06c	false		2025-05-28		false	true									false		15000		812500	527450	285050		false		23	0		0			0			false
0002072200-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-29		false					true					false		399		8000000	690399	7309601		false		13	0		0			0		The agent of the general partner of the Issuer will receive a portion of a management fee as specified in the Issuer's partnership agreement.	false
0002071497-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false		2025-05-28		true	true				true					false		0		Indefinite	135000000	Indefinite		false		3	0		0			0	true	As detailed in the Issuer's confidential offering materials, NLC Capital Manco Limited is entitled to an annual advisory fee.	false
0002071495-25-000001	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.1, 3C.7	false		2025-05-28		true	true				true					false		0		Indefinite	51000000	Indefinite		false		2	0		0			0	true	As detailed in the Issuer's confidential offering materials, NLC Capital Manco Limited is entitled to an annual advisory fee.	false
0002055292-25-000002	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-10		false					true					false		1000		742175	742175	0		false		48	0		0			11000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002062697-25-000001	Pooled Investment Fund	Private Equity Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-06		false	true				true					false		10008		270000	270000	0		false		12	13500		0			0			false
0002033548-25-000044	Pooled Investment Fund	Other Investment Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002033548-25-000024	2023-08-16		false	true				true					false		0		Indefinite	15350000	Indefinite		false		28	114750	true	0		Certain investors are required to pay (i) an upfront placement fee and/or (ii) an ongoing annual fee to the placement agent.	0			false
0002065855-25-000001	Residential			Decline to Disclose		06c	false		2025-02-15		false	true									false		100000		35000000	8750000	26250000		false		7	3500000	true	0			3557814	true		false
0002024908-25-000019	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001932314-22-000001	2022-04-01		true					true					false		1000000		Indefinite	247221569	Indefinite		false		9	0		0			0			false
0002072199-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-02		false					true					false		25000		810043	810043	0		false		6	0		0			10000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002026485-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0002026485-24-000001	2024-06-07		true					true					false		0		Indefinite	43913783	Indefinite		false		41	2715	true	0	true		0	true	The Investment Manager receives customary management fees.	false
0001981453-25-000001	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001981453-24-000001	2023-05-31		true					true					false		0		Indefinite	39848545	Indefinite		false		34	23385	true	0	true		0	true	The Investment Manager receives customary management fees.	false
0002072198-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-03		false					true					false		2000		519500	519500	0		false		21	0		0			0			false
0001959296-25-000001	Business Services			$1,000,001 - $5,000,000		06b	false		2024-06-27		false			true	true						false		1000		434000	434000	0		false		7	0		0			0			false
0002072112-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-04		false					true					false		5000		197500	197500	0		false		9	0		0			0			false
0002071928-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-05-30		false					true					false		5100		510045	510045	0		false		19	0		0			10000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
0002070921-25-000001	Investing			Decline to Disclose		06b	false			true	true	true									false		5000		3000000	0	3000000		false		0	0	true	0	true		0	true		false
0001630966-25-000003	Pooled Investment Fund	Hedge Fund	false		Decline to Disclose	06b, 3C, 3C.7	true	0001630966-25-000002	2015-01-02		true					true					false		10000000		Indefinite	587072315	Indefinite		false		89	0	true	0	true		0		Management fees are payable by the Issuer as disclosed in the Issuer's offering documents	false
0002072197-25-000001	Pooled Investment Fund	Venture Capital Fund	false	Decline to Disclose		06b, 3C, 3C.1	false		2025-06-03		false					true					false		2500		150000	150000	0		false		30	0		0			10000	true	This amount represents the dollar value of a one-time fee and an annual fee paid to the fund administrator and/or its affiliates to cover administrative expenses for the life of the fund.	false
